"journal","n.useable.papers","n.authors","gender.ratio.of.sample","observed.alpha","lower.95.CI","upper.95.CI","alpha.adjusted","lower.95.CI2","upper.95.CI2","two.tail.p.value"
"Acta Paediatr",242,795,41.3836477987421,0.0373773448773449,-0.0480128264079927,0.124334211254436,0.0382942520442521,-0.037781757327521,0.120492377730679,0.382
"Actas Dermosifiliogr",184,765,43.5294117647059,0.0948194745069745,0.0117900750007384,0.174663702872059,0.0945436507936508,0.0127583459700496,0.172541023878369,0.022
"Addict Behav",125,354,45.7627118644068,-0.00428571428571434,-0.136046393630828,0.132454251513484,-0.0049603174603175,-0.133055484070461,0.126970285741418,0.948
"Addiction",109,283,38.86925795053,0.0478248616519779,-0.091898923992674,0.185453534511631,0.0501652490264399,-0.0797715525718713,0.185851499715879,0.457
"Adv Exp Med Biol",177,458,30.7860262008734,0.104617787285854,-0.00167878205128204,0.234657560677028,0.104108388369593,-0.0138282765455247,0.215440585981144,0.091
"Adv Neurol",65,105,35.2380952380952,0.0112734487734487,-0.194208333333333,0.231026801192705,0.0180375180375179,-0.17897752689536,0.221882405563756,0.91
"Aesthetic Plast Surg",53,155,23.8709677419355,0.22293771043771,-0.0225929330065359,0.497993518518518,0.223779461279461,-0.0200967816017539,0.497287093324327,0.042
"Age Ageing",76,223,41.7040358744395,-0.00336120401337803,-0.166554695036338,0.155475670061646,-0.00562330785156884,-0.175148799114592,0.15211613758502,0.971
"Aging Clin Exp Res",67,257,45.136186770428,0.0964769463340892,-0.0737935697555263,0.255319045566675,0.0915993953136811,-0.0643431111245553,0.244357796687943,0.243
"Alcohol Clin Exp Res",120,463,42.1166306695464,0.0591290637467108,-0.0474491778450153,0.174144041876533,0.0566720506384373,-0.0567656986704835,0.163978874768926,0.277
"Am Fam Physician",112,157,40.1273885350318,0.099074074074074,-0.0762585722418033,0.274365297478329,0.100925925925926,-0.0703807483954543,0.269611975486877,0.28
"Am Heart J",212,1157,25.0648228176318,0.0872615962588491,0.00267200488855781,0.16882742785077,0.0885962944513771,0.00437866467736287,0.170555610351394,0.014
"Am J Bioeth",51,86,37.2093023255814,0.189465852130326,-0.038916851523218,0.451050204697263,0.192633928571429,-0.0673264260370954,0.444902459441615,0.13
"Am J Cardiol",360,1764,20.8049886621315,0.0356202291657245,-0.0293172026914491,0.103362961970917,0.0353794370378862,-0.0270710880246544,0.103080147625253,0.247
"Am J Clin Nutr",163,668,45.6586826347305,0.0335291548836441,-0.0672970197365358,0.13776422810258,0.0349251219626606,-0.0707588006442995,0.133285383270232,0.494
"Am J Clin Oncol",56,260,26.5384615384615,0.167792238625572,0.0253485999294822,0.317300765998134,0.164353293311627,0.0167983988317699,0.312840760274584,0.025
"Am J Clin Pathol",115,380,39.2105263157895,0.100073925073925,-0.0128242427338132,0.210825518391193,0.097307416057416,-0.0159372799616702,0.216022574434637,0.121
"Am J Dent",57,182,35.1648351648352,0.0534632034632034,-0.112787878787879,0.22192443986194,0.0520382395382395,-0.119060726310726,0.236503695461496,0.527
"Am J Dermatopathol",58,174,29.8850574712644,0.178181818181818,-0.00221120651004306,0.344337782179463,0.177272727272727,-0.00976449112838916,0.356248031389161,0.025
"Am J Emerg Med",84,213,24.4131455399061,0.0233718487394957,-0.14506511963163,0.208360031512605,0.0237044817927169,-0.152008782679739,0.191550292374658,0.802
"Am J Epidemiol",129,513,41.7153996101365,0.114661770521145,0.0136964071709834,0.215257660903624,0.112203976578977,0.00544240834259497,0.208276266249602,0.046
"Am J Gastroenterol",186,799,27.2841051314143,0.0436047225721138,-0.0530638125764137,0.137214665509276,0.0449510517949959,-0.0453517700646102,0.141778640176649,0.354
"Am J Geriatr Psychiatry",66,263,34.9809885931559,0.0591072342915662,-0.0705336134555756,0.218198302837549,0.0598899129544292,-0.0823202518538606,0.199609645297155,0.408
"Am J Health Syst Pharm",130,311,46.9453376205788,0.213811348294107,0.0821055931134983,0.347856033379618,0.210998221127531,0.0626020857540358,0.35004627548528,0
"Am J Hematol",94,371,36.1185983827493,0.124733281290658,0.00144903232512579,0.248717006026914,0.129326145924507,0.00810939667578138,0.25175531219829,0.066
"Am J Hum Genet",60,442,37.10407239819,0.133291477618347,-0.00325542782767012,0.258626688308322,0.131258325075904,0.00273962723447889,0.260824166602184,0.054
"Am J Hypertens",86,364,26.0989010989011,0.000185089159680851,-0.117371709474388,0.118406835296133,-0.00340254371561083,-0.122059342419765,0.107015168678084,0.998
"Am J Ind Med",50,153,41.1764705882353,0.0374807098765433,-0.11930383870039,0.189681669637552,0.0395833333333335,-0.124819002116151,0.201563602292769,0.664
"Am J Infect Control",62,224,50.4464285714286,0.105960993029959,-0.0710466646928341,0.284006985780423,0.106980328101018,-0.0801619357602117,0.282247472355231,0.219
"Am J Kidney Dis",170,675,31.2592592592593,0.0342488122330018,-0.0632561926873295,0.132980911041881,0.0360051345229209,-0.0584059203867418,0.123012975472802,0.48
"Am J Manag Care",60,198,41.9191919191919,0.0362965340179717,-0.161369604306534,0.231067886456908,0.0312343358395989,-0.150903339431386,0.210746416345742,0.726
"Am J Med",185,506,32.4110671936759,0.212963147268746,0.0781198216274376,0.35362531813344,0.212822026399208,0.0761945871826744,0.345426594979428,0
"Am J Med Genet",169,782,47.4424552429668,0.080477326625459,-0.0108521732805486,0.183889846429586,0.0784739933084584,-0.0148296710070063,0.172526268957305,0.062
"Am J Obstet Gynecol",307,1162,41.566265060241,0.0785742353733186,0.00512595631985452,0.145816349520152,0.0777091910909075,0.00558814034050733,0.145032272076867,0.03
"Am J Occup Ther",50,116,75.8620689655172,-0.0632505175983437,-0.290921109385783,0.159991867060907,-0.042285431959345,-0.264252535097239,0.195339288714352,0.779
"Am J Ophthalmol",241,729,29.2181069958848,0.0509961113539827,-0.0308413417782495,0.135789333412507,0.0508594116837486,-0.0344905742545309,0.140472467515562,0.226
"Am J Orthod Dentofacial Orthop",118,329,25.8358662613982,0.0444194194194194,-0.067001050420168,0.160950499828291,0.044287342898454,-0.0706442427264745,0.152792437168001,0.431
"Am J Orthop",54,119,18.4873949579832,-0.0954248366013071,-0.273871794871795,0.143766968325792,-0.0648692810457515,-0.250329248366013,0.184698637316562,0.471
"Am J Pathol",109,566,40.9893992932862,0.0897395430981289,-0.0161638884606636,0.193615523160828,0.087776496324476,-0.015991642720527,0.185215836870933,0.089
"Am J Phys Anthropol",76,197,42.6395939086294,-0.0415374677002585,-0.217540990193572,0.125021824070537,-0.0384983556495185,-0.216482345421712,0.131411576704545,0.631
"Am J Phys Med Rehabil",65,177,36.7231638418079,0.061461962833914,-0.118806946039225,0.241047796120737,0.0638707413859853,-0.118933730881013,0.248673836658647,0.495
"Am J Physiol Cell Physiol",105,361,37.3961218836565,0.0581563586686538,-0.0598739831694116,0.179010742207399,0.0484690286944385,-0.0797162332302427,0.171408874986966,0.364
"Am J Physiol Endocrinol Metab",119,502,32.4701195219124,0.097049482924483,-0.00272296076564361,0.208663366946377,0.100542328042328,0.000853312565792504,0.210605126941616,0.053
"Am J Physiol Gastrointest Liver Physiol",83,364,37.9120879120879,0.195680694784143,0.0507397534135502,0.36406624095634,0.198600847428434,0.0485338469474639,0.340794752460397,0.005
"Am J Physiol Heart Circ Physiol",206,684,26.7543859649123,0.0311523374023375,-0.0658058006116042,0.126577495699985,0.0306608962858964,-0.05715742959099,0.126670644420899,0.493
"Am J Physiol Lung Cell Mol Physiol",85,337,35.3115727002967,-0.0353379166597557,-0.168409573338774,0.0978630064568656,-0.0350061921901003,-0.165972793453383,0.0966759509533522,0.608
"Am J Physiol Regul Integr Comp Physiol",154,492,34.349593495935,0.0729933261183262,-0.0324128427776149,0.182741227414657,0.0737599206349207,-0.0355506214051094,0.17236162608342,0.166
"Am J Physiol Renal Physiol",90,272,26.4705882352941,0.0380157159350628,-0.0565030920948104,0.13945400035014,0.041126505030513,-0.0666920382855022,0.138073774289528,0.558
"Am J Prev Med",128,417,46.0431654676259,0.0941600545282952,-0.0221355543523225,0.209815196979581,0.0910302119379681,-0.0227494368157203,0.201306156740778,0.11
"Am J Psychiatry",204,697,34.4332855093257,0.12679020102097,0.0356454566027449,0.218374120996375,0.123047626028395,0.0278627267222235,0.215437908250699,0.004
"Am J Public Health",170,471,50.1061571125265,0.148480687534439,0.0314371670307264,0.262316320887668,0.146615652606694,0.0303711082251685,0.26120532544695,0.009
"Am J Respir Cell Mol Biol",58,213,35.6807511737089,0.387760394903252,0.247141892345381,0.525696989824868,0.382185246470961,0.250864336358181,0.513086847466547,0
"Am J Respir Crit Care Med",200,906,28.9183222958057,0.094459686835505,0.0159100748779,0.172152171420024,0.095172086787412,0.010993899150817,0.177663938773532,0.035
"Am J Rhinol",56,168,14.8809523809524,-0.0610614192009541,-0.160721251266464,0.050810688405797,-0.0567233154442456,-0.157418299562195,0.0579110424459261,0.415
"Am J Sports Med",116,379,16.622691292876,0.0315071507150715,-0.0740304142897601,0.137919716080877,0.0361083608360836,-0.0759427076770885,0.142913002812707,0.635
"Am J Surg",117,422,29.8578199052133,0.157864025493366,0.0327678091291851,0.296889159097365,0.157448600104518,0.0182933031591608,0.30225842937428,0.005
"Am J Surg Pathol",98,335,30.1492537313433,0.0621386054421769,-0.0498232624641131,0.16394373757623,0.0581455498866212,-0.0503592542640157,0.164516262571808,0.315
"Am J Trop Med Hyg",127,555,35.1351351351351,0.0286695696531761,-0.0735693686848579,0.133713864936183,0.0289394273000829,-0.0778858809646646,0.130444196418082,0.576
"Am J Vet Res",200,683,35.7247437774524,0.0492501762609806,-0.033603569337265,0.131884041985246,0.0521877798738544,-0.0303310524507276,0.135952315229952,0.242
"Am Nat",82,156,21.1538461538462,0.213856362217018,0.0157157954428291,0.415830721034999,0.214227166276347,0.0206490095008406,0.418139091571037,0.011
"Am Surg",109,336,19.3452380952381,0.121650834246742,-0.00946932559562111,0.256938582411084,0.124883794097349,-0.0148879042803017,0.255521500014147,0.074
"Anadolu Kardiyol Derg",54,169,21.8934911242604,0.150899470899471,-0.076140355230238,0.399724386724387,0.15537037037037,-0.0882708676905104,0.39542814174413,0.075
"Anaerobe",50,141,43.9716312056738,-0.0471861471861472,-0.249884481837607,0.145062567096082,-0.0456168831168832,-0.251667915417916,0.162247041847042,0.644
"Anal Bioanal Chem",225,642,31.1526479750779,-0.00314100878765422,-0.0809662977490748,0.0855876229733505,-0.00121723219431097,-0.0775181033538217,0.0832553675630645,0.942
"Anal Biochem",180,565,29.2035398230088,0.0888027005674065,0.00402300485008826,0.176849087741717,0.0873822392204746,0.00573671806196693,0.173971946210313,0.049
"Anal Chem",428,1173,23.1031543052003,0.0854688679124618,0.0296754179775585,0.15016650189231,0.0843022939769514,0.0246738826174942,0.142472829845201,0.006
"Anal Sci",87,201,32.3383084577114,0.0855263157894737,-0.0776661373260738,0.280126210016835,0.0867251461988304,-0.0972209226770629,0.253602309646169,0.304
"Analyst",64,166,25.9036144578313,0.171850421850422,0.00484764250786914,0.334471545450164,0.165901615901616,0.00672956185425401,0.328277033844476,0.032
"Anat Rec A Discov Mol Cell Evol Biol",57,165,36.3636363636364,-0.0253342716396904,-0.200009284311368,0.159800394821228,-0.028070021111893,-0.216115078476531,0.163570712767866,0.776
"Anesth Analg",377,1273,23.56637863315,0.0885132983512613,0.0212251990479195,0.158642147201704,0.0896136132825948,0.0193735037189326,0.161329662765963,0.017
"Anesthesiology",180,598,25.0836120401338,0.0761398046398046,-0.0183479465030033,0.173081291954333,0.0744130036630037,-0.0230354576595113,0.170359095192324,0.116
"Angew Chem Int Ed Engl",567,1638,18.6202686202686,-0.0083590233604881,-0.0619271241691094,0.0474134754520362,-0.00690195784667669,-0.0561699367996052,0.0436715433633557,0.773
"Angle Orthod",79,194,27.319587628866,0.11851717464925,-0.0401548595219934,0.307300556333645,0.118287373004354,-0.0438703800370623,0.296837558460066,0.146
"Ann Acad Med Stetin",50,124,56.4516129032258,0.191164192949907,-0.0459406870638755,0.437959941160372,0.193320964749536,-0.0415420987742417,0.432825116220731,0.083
"Ann Allergy Asthma Immunol",112,368,37.5,0.113614417989418,-0.0120426547724586,0.23283520103137,0.115286596119929,-0.0162071506813831,0.233905691384954,0.083
"Ann Biomed Eng",88,214,24.7663551401869,0.130989583333333,-0.00582170457531549,0.278648565305725,0.130208333333333,-0.0120083752433486,0.285664517195767,0.08
"Ann Bot",105,263,29.6577946768061,0.205958454810496,0.0734449176417481,0.330094238384357,0.206049562682216,0.0678456747798794,0.332697389950052,0.004
"Ann Chim",65,211,40.2843601895735,0.0133202671312428,-0.151364439177654,0.176359270761445,0.0140026132404181,-0.154152100466343,0.176219445190157,0.877
"Ann Emerg Med",118,287,22.9965156794425,0.123125622986579,-0.0188072577961168,0.263697998020785,0.132814003962502,5.44145105090423e-05,0.285971763070414,0.083
"Ann Epidemiol",63,218,48.6238532110092,0.189374699374699,0.0237058581850248,0.370894449412595,0.18497594997595,-0.00301119756512904,0.367422430083144,0.032
"Ann Hematol",60,252,40.8730158730159,0.00868086162203818,-0.15855781024531,0.173699440826223,0.0123289700495584,-0.152861507943509,0.175907929856092,0.912
"Ann Intern Med",145,433,32.5635103926097,0.0971181072596168,-0.0293089324244565,0.222549759590004,0.0961337666526347,-0.0329365291897947,0.228207728915737,0.144
"Ann Ital Chir",61,299,23.0769230769231,0.103846421609579,0.0109368303136568,0.197911753590325,0.108996449456976,0.0045375326262927,0.204660548011043,0.359
"Ann N Y Acad Sci",387,1265,39.0513833992095,0.044839995542693,-0.0208065478667839,0.110424499104502,0.0454945351335476,-0.0180404343063638,0.113683790166576,0.205
"Ann Neurol",108,545,37.0642201834862,0.0977602299732374,-0.00929745202774374,0.199003525609129,0.100291568487771,-0.0140530170159337,0.209784604196516,0.09
"Ann Otol Rhinol Laryngol",82,230,26.0869565217391,0.127204301075269,-0.0288042466958322,0.288467264554421,0.128938172043011,-0.0274185367299242,0.290563140656387,0.094
"Ann Pharmacother",162,334,38.3233532934132,0.117538472706156,-0.00282583366745141,0.245904572735559,0.115904834494773,-0.00960674190228603,0.249213594317474,0.06
"Ann Plast Surg",133,366,17.2131147540984,0.146920213513134,-0.00202524437270205,0.304674357343582,0.147728613569322,-0.00411030341340066,0.314895514226812,0.015
"Ann Saudi Med",75,170,30.5882352941176,0.0963636363636363,-0.0991436535162949,0.292312481253845,0.0958982683982684,-0.097922700726946,0.310427473056569,0.309
"Ann Surg",89,439,20.9567198177677,0.183383597883598,0.0372091348501123,0.339186738904727,0.187691493691494,0.0475162994834046,0.345500058255932,0.004
"Ann Surg Oncol",70,338,29.8816568047337,-0.105004115178534,-0.21894524903509,0.018350936718561,-0.1065006716654,-0.228193618894156,0.00817924873344623,0.119
"Ann Thorac Surg",453,1920,17.5520833333333,0.00922384927859399,-0.0517095755675892,0.0844132716130054,0.0116907621208978,-0.0501136636043948,0.0864057990187242,0.799
"Ann Univ Mariae Curie Sklodowska Med",169,451,54.3237250554324,0.168062648569895,0.0583256688812985,0.291391149962129,0.164848362855609,0.0528166248187676,0.289770695853791,0.005
"Ann Vasc Surg",60,217,11.0599078341014,-0.0301242236024843,-0.112340067340067,0.0644537037037037,-0.0228131469979294,-0.113297908656216,0.0656708595521038,0.61
"Anticancer Res",227,1097,34.0929808568824,0.0884981911255226,0.0111137042672426,0.157845332753222,0.0875483094008919,0.01526550122597,0.155658465978378,0.007
"Antimicrob Agents Chemother",277,1187,37.2367312552654,0.0609433873342099,-0.00949221990530594,0.132887999890993,0.0623655993616103,-0.00651971604484223,0.128211040110126,0.073
"Antioxid Redox Signal",84,188,33.5106382978723,0.111102240896358,-0.0540538548752834,0.264346294900819,0.109221288515406,-0.0461415833632219,0.263946995104509,0.213
"Antivir Ther (Lond)",50,340,38.5294117647059,0.0520720648904009,-0.0577073793921621,0.1750057674055,0.0560887706897893,-0.0703163407412936,0.182452054171069,0.431
"Appl Environ Microbiol",568,1930,33.2642487046632,0.0614369957822161,0.0134595541144319,0.106588648513568,0.0617063987206184,0.0132647554774991,0.107441500289923,0.013
"Appl Microbiol Biotechnol",125,354,32.2033898305085,0.0303278817671898,-0.0969195100809684,0.164055660633833,0.0282240656708893,-0.100270159048265,0.174227423683475,0.587
"Appl Opt",425,1117,11.9068934646374,0.000891036279776269,-0.0639696192964438,0.069128807185829,0.00178582681096101,-0.0635073102914138,0.0669271200410029,0.976
"Appl Spectrosc",68,160,23.75,0.173941798941799,-0.0158625730994153,0.387352603942516,0.176653439153439,-0.009235196577302,0.373692375162963,0.044
"Aquat Toxicol",104,310,43.8709677419355,0.152259033483523,0.0282659241268935,0.258311032375913,0.151436080925877,0.0226521041316959,0.266070475728211,0.028
"Arch Biochem Biophys",86,240,30,0.0228923001949317,-0.107422644363434,0.147647470641373,0.0221415082846003,-0.117233420929005,0.15755772417154,0.777
"Arch Cardiol Mex",62,273,23.0769230769231,-0.0398275055714501,-0.211709400995247,0.181607344891155,-0.0321138348387481,-0.196467640887226,0.196690252789195,0.677
"Arch Dermatol",154,474,41.5611814345992,0.0237794947668365,-0.0929013596079845,0.136914432265263,0.0250264306720002,-0.0848678347625463,0.13399762965399,0.676
"Arch Esp Urol",113,453,16.1147902869757,0.126249091617057,-0.0120837434095929,0.272219860655927,0.127170124248046,-0.0142020815659377,0.27272404337127,0.012
"Arch Gynecol Obstet",73,248,30.6451612903226,0.0588362617774383,-0.0864183513027853,0.212968241162691,0.0604670656141245,-0.0827223968734225,0.213934784578167,0.439
"Arch Intern Med",188,712,36.7977528089888,0.0976749782784265,-0.0171562161796538,0.219233061033009,0.100318247365661,-0.00950704079952791,0.210502363508702,0.06
"Arch Med Res",84,306,40.5228758169935,0.0875946275946277,-0.0732390363259928,0.266913001703029,0.0875477154424524,-0.0823860432591635,0.253878531734695,0.303
"Arch Microbiol",59,186,39.247311827957,0.0323501400560224,-0.109795688545689,0.183400765778483,0.0283886554621849,-0.118319981940145,0.189410672398886,0.726
"Arch Neurol",136,647,36.0123647604328,0.0859324641766501,0.0105610024960834,0.169048075353879,0.0852208211684955,-0.00472061094535147,0.168289923003166,0.079
"Arch Ophthalmol",125,394,28.1725888324873,-0.00310268251444723,-0.113923848208518,0.110089881452973,-0.00253267973856214,-0.0991488191127738,0.109404566551863,0.953
"Arch Otolaryngol Head Neck Surg",92,277,26.3537906137184,0.0531428456987217,-0.101046473223694,0.223434528995148,0.0550510122337808,-0.10163438124063,0.217675616677509,0.467
"Arch Pathol Lab Med",159,392,38.0102040816327,-0.00434854497354509,-0.12702620506834,0.112793163856284,-0.00713458994708999,-0.123777480576927,0.113689153407769,0.951
"Arch Pediatr Adolesc Med",91,267,50.936329588015,0.0882774538386783,-0.0624910787090465,0.241908394419264,0.0859957078069323,-0.0706160341273211,0.229640582697948,0.231
"Arch Phys Med Rehabil",163,506,45.6521739130435,0.217342274462528,0.117441748052817,0.311134882003754,0.218887716830755,0.11778956857275,0.313319318208837,0
"Arch Surg",79,266,21.4285714285714,0.0449438413990653,-0.155718454113958,0.267295045241417,0.0473669261915531,-0.143013047362394,0.295477509637957,0.551
"Arq Bras Cardiol",98,386,24.3523316062176,0.0561109582655082,-0.0566940230772676,0.163394484227383,0.0555178217973115,-0.0543975224034419,0.166127428100709,0.353
"Arq Bras Endocrinol Metabol",88,288,51.3888888888889,0.163252715121136,0.0128378699384473,0.303947410042463,0.155525689223058,0.0156843964750586,0.293992256577701,0.031
"Arq Bras Oftalmol",74,237,34.5991561181435,0.080564182194617,-0.0789869994561465,0.228976319875776,0.0802018633540373,-0.0775713189618139,0.239587413128231,0.282
"Arq Neuropsiquiatr",115,381,34.1207349081365,0.346853741496599,0.192961723064026,0.497451120873136,0.347719720071937,0.203954302410619,0.497928752827764,0
"Arterioscler Thromb Vasc Biol",161,785,31.0828025477707,0.0748608990590124,-0.012492782231963,0.164415937035777,0.0742649384158819,-0.0188627704307148,0.170967376734318,0.103
"Arthritis Res Ther",65,299,38.7959866220736,0.0298235891093034,-0.109480079305026,0.176828941320072,0.031143340786198,-0.116720162491791,0.169573122438078,0.679
"Arthritis Rheum",255,1121,37.4665477252453,0.115234847131057,0.0376864037731451,0.192634058010186,0.115342491608725,0.0444641045905269,0.185509627247478,0
"Arthroscopy",149,419,12.6491646778043,0.0804385063377868,-0.0643858638085626,0.237285052910053,0.0912384378211715,-0.0505809736281356,0.234650681042467,0.336
"Asian Cardiovasc Thorac Ann",61,196,11.734693877551,0.184551886792453,-0.048734090909091,0.455728655603655,0.188836477987422,-0.0474494403638134,0.469887887466307,0.019
"Atherosclerosis",115,597,32.1608040201005,0.0725344650939889,-0.0178701810843852,0.163572943268685,0.0697992153349296,-0.0171950769824895,0.166913132651172,0.109
"Aust Fam Physician",135,271,48.3394833948339,0.171249895204561,0.0243799450549451,0.313433598406424,0.169877074949698,0.0344409017616809,0.304718237913926,0.011
"Aust N Z J Obstet Gynaecol",70,180,43.3333333333333,0.226704014939309,0.0560649120759415,0.389504033521303,0.233259414877062,0.0646073086665049,0.408808311534414,0.017
"Aust N Z J Psychiatry",97,252,38.4920634920635,0.0270413764978983,-0.115886542301922,0.18790608719658,0.0260432351464961,-0.126798558168544,0.175642028511772,0.731
"Aust N Z J Public Health",72,217,50.2304147465438,0.202435064935065,0.0146222986382148,0.371661225859181,0.20123556998557,0.0345365372474748,0.371101745033926,0.016
"Aviat Space Environ Med",87,244,19.2622950819672,0.0589170506912442,-0.0858006238966457,0.212992020271906,0.0589208909370199,-0.0883902439874731,0.215678572259793,0.35
"BJU Int",260,810,14.6913580246914,0.116073248871414,0.0223839413331069,0.220129390156744,0.115174930828601,0.0125958090442087,0.23730979797576,0.001
"BMC Bioinformatics",217,599,20.8681135225376,0.0574082068896243,-0.0514014653241173,0.159743913642613,0.065685543689001,-0.0331073608350883,0.178267519532111,0.242
"BMC Cancer",96,509,36.1493123772102,0.0891514157139156,-0.0251185483204333,0.198082282174719,0.0881288850038849,-0.0214940511053981,0.198512307856489,0.094
"BMC Genomics",91,322,27.639751552795,0.0787270850081178,-0.0273903162455457,0.18490633968966,0.080389850412194,-0.0276506980292471,0.185213785657554,0.182
"BMC Health Serv Res",58,205,38.5365853658537,0.043595467032967,-0.0845443505249539,0.176131235827664,0.0485433836996337,-0.0756231511544011,0.182422267182735,0.567
"BMC Infect Dis",86,386,40.4145077720207,0.0968499433188699,-0.0349388525837405,0.226067931491428,0.0988150999450434,-0.0308162003491365,0.233164249390726,0.124
"BMC Public Health",120,466,38.412017167382,0.0893827464697999,-0.0178687478631862,0.201642691283427,0.0862420441661512,-0.0221259014108398,0.196597697725663,0.085
"BMJ",476,1088,32.6286764705882,0.106861721891939,0.0372513017892287,0.176333065757223,0.106969701385246,0.0355964185386734,0.173201031062601,0.002
