"journal","n.useable.papers","n.authors","gender.ratio.of.sample","observed.alpha","lower.95.CI","upper.95.CI","alpha.adjusted","lower.95.CI2","upper.95.CI2","two.tail.p.value"
"Abdom Imaging",63,253,31.2252964426877,0.0608895073180787,-0.104041586111374,0.246534211159211,0.0596938775510204,-0.102512902847239,0.228936019933885,0.418
"Abdom Radiol (NY)",88,321,29.9065420560748,0.0518661921504732,-0.084571559984673,0.184310815620707,0.0575837039214966,-0.0721141568710223,0.190732334366728,0.473
"Acad Emerg Med",126,505,35.2475247524753,0.0188539304610734,-0.0922554924242425,0.122669417327984,0.0228906840513985,-0.090383302584673,0.130419276403334,0.731
"Acad Med",204,563,50.7992895204263,0.164988273435883,0.061432826555832,0.266699219711263,0.162060196362466,0.0627780092798882,0.257034843986902,0
"Acad Pediatr",71,284,61.2676056338028,0.0138969873663752,-0.149338298203765,0.191179662822576,0.0114078098771977,-0.176935694959802,0.183696554049815,0.861
"Acad Psychiatry",113,362,48.0662983425414,0.021775642750219,-0.0945331060203384,0.143974922426008,0.0194202284950873,-0.108418610177961,0.148201414772992,0.743
"Acad Radiol",96,355,33.2394366197183,0.273138545035501,0.141298901715568,0.404862726378079,0.271559886249582,0.148071947430477,0.405546733092641,0
"Acc Chem Res",92,190,30,0.0830632551528074,-0.100479143568224,0.277730202374416,0.0820540156361051,-0.0885352021709346,0.261514791803285,0.332
"Accid Anal Prev",119,305,35.0819672131148,0.203023014525561,0.0811127542162699,0.333279403262419,0.198000377287304,0.0693210875397897,0.318842704115421,0.001
"Acta Biochim Pol",97,344,62.2093023255814,0.0520443121693122,-0.103237841611475,0.204384297360248,0.0561226851851852,-0.0947846347931186,0.215128144619166,0.471
"Acta Bioeng Biomech",54,185,40,0.173917748917749,-0.00141053391053389,0.345069842382956,0.171286525974026,0.00586826237672096,0.335644863824923,0.044
"Acta Biomater",125,530,34.7169811320755,-0.0128569798061324,-0.116983848053193,0.0917257683326763,-0.01176489470981,-0.117041489141125,0.0910358364553135,0.808
"Acta Biomed",62,310,44.5161290322581,0.352212370962371,0.20237566523462,0.48563542140341,0.348201836743503,0.206998979353146,0.488834976196042,0
"Acta Cir Bras",57,295,35.9322033898305,0.100684523809524,-0.0354148568656459,0.232952563287175,0.0973456465919702,-0.0407397181094659,0.224640082004827,0.131
"Acta Clin Croat",56,214,58.411214953271,0.205152690446808,0.0375071699134199,0.388031685906686,0.207039529098353,0.0285402079654583,0.388614505584682,0.023
"Acta Crystallogr B Struct Sci Cryst Eng Mater",52,160,30,0.13033033033033,0.000662326388888894,0.258205008580009,0.123309738309738,-0.0137507118463002,0.251561263116141,0.123
"Acta Crystallogr C Struct Chem",70,191,22.5130890052356,0.046111111111111,-0.0981551957760957,0.187374078624079,0.0474305555555554,-0.0985070297570297,0.194217476781019,0.519
"Acta Crystallogr E Crystallogr Commun",318,913,20.26286966046,0.0806170492527737,0.0147249874412229,0.155330664958291,0.082926676386592,0.0173911274904906,0.15207310362966,0.017
"Acta Crystallogr F Struct Biol Commun",63,203,28.0788177339901,0.173817829457364,0.036029513888889,0.295428437007937,0.17281007751938,0.0430326758359959,0.298300758700313,0.02
"Acta Derm Venereol",126,549,48.816029143898,0.0631864301276066,-0.0388939782017458,0.174751718900548,0.0621142234671646,-0.0492901303058727,0.169925798221042,0.216
"Acta Diabetol",55,330,47.8787878787879,0.085750934888866,-0.0447046087578724,0.213682577115238,0.0842503282158455,-0.0349427098779389,0.213996638484003,0.16
"Acta Med Iran",65,195,44.1025641025641,0.0343560186583444,-0.136010931500062,0.217011914660543,0.0342738011342664,-0.124893006573997,0.198059270664175,0.692
"Acta Med Port",115,368,47.554347826087,0.215542450746532,0.0861584557434084,0.336061867492972,0.216065906882233,0.0917793706472545,0.343063462491256,0
"Acta Neurochir (Wien)",150,578,20.4152249134948,0.0559064010279348,-0.051921920093795,0.177150295557617,0.0563775563133659,-0.0463646937461647,0.179263239031683,0.276
"Acta Neurol Belg",107,372,30.1075268817204,0.114200244200244,-0.00052370239958274,0.232218168956422,0.116846764346764,0.00817227886484556,0.232047969192942,0.049
"Acta Neuropsychiatr",130,434,38.0184331797235,0.25643253968254,0.145285786958613,0.368394867979243,0.257228174603175,0.150538927984839,0.360388217787115,0
"Acta Obstet Gynecol Scand",108,415,52.7710843373494,0.102514326779033,-0.037456213549997,0.233993203673332,0.102784072269366,-0.0308593925285102,0.235593059741935,0.129
"Acta Oncol",155,802,38.1546134663342,0.121430239624345,0.0221267026153006,0.216080687734305,0.122883434387184,0.0233923215299734,0.222952576921489,0.006
"Acta Ophthalmol",124,497,38.430583501006,0.0441187956664147,-0.0717738904483247,0.145995785663085,0.0425343285462334,-0.0657004308389729,0.153233766747753,0.412
"Acta Orthop",74,301,26.578073089701,0.227755087725326,0.122499638864222,0.334043986959785,0.226500191827573,0.119527450399657,0.338248751525099,0
"Acta Orthop Traumatol Turc",63,231,14.7186147186147,0.557142857142857,0.222377812682642,0.829815879741727,0.566071428571429,0.272618725821714,0.87066276683087,0
"Acta Ortop Bras",61,245,19.1836734693878,0.200213675213675,0.0473728870047459,0.353753950281804,0.206316773504273,0.0612662873869916,0.36083887517711,0.007
"Acta Otolaryngol",58,241,29.045643153527,0.0689786817737128,-0.0768162680400396,0.199104667547208,0.0686764270925761,-0.0674427925404246,0.206345481931901,0.354
"Acta Paediatr",167,590,47.7966101694915,0.172157743534947,0.0652960404632063,0.271060563901163,0.174307971344393,0.0667892956069161,0.278826250709996,0.001
"Acta Parasitol",54,188,42.0212765957447,-0.00980180533751962,-0.172817603058562,0.179210813492064,-0.00459510727367868,-0.168697762033299,0.166292949432204,0.922
"Acta Pol Pharm",104,378,55.2910052910053,0.123144078144078,-0.00547714690162411,0.256419363397533,0.12199938949939,-0.00794595244513621,0.241847870879121,0.043
"Acta Psychol (Amst)",71,157,36.3057324840764,-0.0403242955874535,-0.218588624338624,0.142094364417523,-0.0432814992025519,-0.214569859703998,0.129544046898856,0.652
"Acta Radiol",75,358,24.3016759776536,0.11916627762216,0.0179599867724867,0.211788457645718,0.122339908185496,0.0284493475433672,0.213274084865428,0.025
"Acta Trop",115,484,41.1157024793388,0.0965377465217329,-0.0163607060956705,0.212992492926095,0.0981994637026931,-0.0159539341671336,0.212809470912052,0.096
"Acta Vet Scand",73,311,44.3729903536978,0.0978842277651801,-0.0377460474930713,0.232842650821125,0.0938784958427816,-0.0364577368135022,0.222500247038328,0.149
"Addict Behav",153,506,50.197628458498,0.101703821562989,-0.00356753099747562,0.198440399097823,0.0973507229352222,-0.00768902424079746,0.206488239013006,0.059
"Addict Biol",53,269,44.6096654275093,0.200331711632021,0.0649272242146703,0.34327393018018,0.199382647795961,0.0687021412141105,0.334250464933781,0.013
"Addiction",169,501,43.1137724550898,0.02716415859273,-0.0833973318960668,0.139719801526144,0.0290712396069539,-0.0863534941063012,0.147834785634617,0.642
"Adm Policy Ment Health",57,234,62.8205128205128,0.00917508417508417,-0.125627610315821,0.153650350709772,0.0108850408850409,-0.126570201610258,0.165181674479424,0.907
"Adolesc Med State Art Rev",57,82,54.8780487804878,0.350416666666667,0.121644019560686,0.579881636562671,0.351666666666667,0.112940727057106,0.572243284951618,0.005
"Adv Biomed Res",118,358,32.9608938547486,0.107043680522854,-0.0077166598416598,0.227791045194287,0.104745137491616,-0.0155079694370333,0.219445004270543,0.064
"Adv Clin Exp Med",94,355,47.887323943662,0.0446113895162807,-0.0917487547326894,0.189394636413784,0.0466181614279439,-0.0868015587580993,0.190445565567502,0.478
"Adv Drug Deliv Rev",83,168,34.5238095238095,0.114702380952381,-0.0348237204897815,0.275771825396825,0.114791666666667,-0.0375472927828357,0.284085040816641,0.175
"Adv Exp Med Biol",533,1398,34.2632331902718,0.0599950678617539,-0.00291310546386788,0.12121955622462,0.0585347591221829,0.00222562719195942,0.121986219090639,0.052
"Adv Healthc Mater",81,353,31.1614730878187,-0.165598935226264,-0.264952853774086,-0.0722435788417931,-0.162530686187519,-0.261036843150569,-0.0586971228130476,0.006
"Adv Mater Weinheim",202,798,21.1779448621554,0.0924929529096196,0.00818882330431252,0.1802956743513,0.0915170920379254,0.00722288551233892,0.173022492261264,0.024
"Adv Med Educ Pract",50,144,39.5833333333333,-0.00386665133041941,-0.197811130810256,0.19864868246149,-0.00714285714285706,-0.198472617130588,0.200029602962121,0.959
"Adv Nutr",67,175,58.2857142857143,0.193046928916494,-0.0255217409153584,0.394962233061723,0.199447895100069,-0.00655423979910345,0.397534369632674,0.061
"Adv Physiol Educ",56,161,46.583850931677,0.233633496133496,0.0394176821911196,0.42439684313487,0.229215506715507,0.0481614854549637,0.400008966476358,0.021
"Adv Ther",59,317,34.384858044164,0.000758720996816176,-0.161936472425981,0.161737550283743,0.00246917790685286,-0.156905672460437,0.163948215517708,0.988
"Aerosp Med Hum Perform",75,224,28.125,0.0573570168808264,-0.0811372581439984,0.21376646090535,0.0562389770723104,-0.0880059648061013,0.221058342988755,0.508
"Aesthet Surg",116,303,20.7920792079208,0.120160993690405,-0.0580369099753382,0.320815890562574,0.122392812343793,-0.0444037769812552,0.328072792311193,0.121
"Age Ageing",87,414,40.8212560386473,0.0981974087354579,-0.0401370184483437,0.230647317699009,0.094202267803521,-0.0374749525712402,0.212913744551526,0.109
"Aging (Albany NY)",88,350,42.2857142857143,-0.0331398876747715,-0.165153067407991,0.107173007034283,-0.0343058061662713,-0.159359602651407,0.0851834600296081,0.637
"Aging Clin Exp Res",62,312,38.1410256410256,0.0279208754208754,-0.140828505086649,0.189766769806009,0.0300797945440803,-0.120527902812695,0.206672072684704,0.663
"Aging Ment Health",66,206,52.9126213592233,0.0869264069264069,-0.0737517959770115,0.258503473423267,0.0866233766233767,-0.0732337344672871,0.244525112818625,0.372
"Alcohol Clin Exp Res",143,533,45.2157598499062,-0.00804667216939015,-0.120408580755705,0.0980719140168062,-0.00661900810480925,-0.117567776453251,0.104819010199373,0.894
"Am Fam Physician",126,173,44.5086705202312,0.129705505761844,-0.0324068959209804,0.292864065258393,0.132522407170295,-0.0218539483323244,0.283347737942808,0.109
"Am Heart J",96,674,27.1513353115727,0.0397407682401325,-0.0629509137733137,0.139372671748103,0.040536923517684,-0.0659060195790023,0.14358977877646,0.417
"Am J Bioeth",109,218,44.0366972477064,0.235462082339227,0.0829703967882864,0.380211600999644,0.230477797387543,0.0658858108321094,0.383067953991544,0.002
"Am J Bot",104,271,38.3763837638376,0.0650722551058497,-0.0918881774090107,0.210709573018916,0.0618712117172364,-0.0885587273712973,0.213197456115355,0.357
"Am J Cardiol",237,1464,27.1174863387978,0.0736302257129599,0.00142193474713107,0.148479038733749,0.0740529040476313,0.0111914937993457,0.148666541771481,0.032
"Am J Case Rep",84,239,35.5648535564854,-0.107060185185185,-0.251675512566138,0.0430196759259258,-0.110439814814815,-0.254681567775108,0.040684962708704,0.244
"Am J Clin Nutr",165,890,46.2921348314607,-0.00849966452643369,-0.108862649278143,0.0868440468840238,-0.0103375500890986,-0.100666295528011,0.0761269552255337,0.829
"Am J Clin Pathol",94,347,47.5504322766571,0.0749820703916425,-0.0703757568702427,0.213009811544767,0.0740381761205509,-0.0774626091554981,0.208481790392982,0.273
"Am J Crit Care",64,217,59.9078341013825,0.0409145021645022,-0.153730416030048,0.250828831086006,0.0368722943722944,-0.155452351135259,0.24467803030303,0.626
"Am J Dermatopathol",135,416,42.7884615384615,0.067560454855537,-0.0407073196656799,0.175853658466754,0.067659936922232,-0.0437579898331971,0.180238850997048,0.224
"Am J Emerg Med",365,1263,24.1488519398258,0.140123726441908,0.0726221510928403,0.21166646813089,0.139843099100675,0.0633671303772353,0.208935509266507,0
"Am J Epidemiol",106,378,47.0899470899471,0.0665142350043466,-0.0689982820040585,0.194740143905428,0.0665825022537752,-0.0777657279324372,0.193468593328052,0.335
"Am J Gastroenterol",174,667,33.5832083958021,0.0305777555777555,-0.0740265344670311,0.13561669398723,0.0297663191636406,-0.0681230709958197,0.135732171115663,0.575
"Am J Health Syst Pharm",142,377,50.6631299734748,0.189165521978022,0.0623521940701385,0.3060960272463,0.18781001984127,0.0607041847937703,0.310434653325939,0.004
"Am J Hematol",135,839,44.9344457687723,-0.0126770106639924,-0.112718474290955,0.0827244635093169,-0.0124811528500053,-0.11622727775939,0.0846795279462905,0.812
"Am J Hosp Palliat Care",59,194,56.701030927835,0.17125,0.00107863145258098,0.339901534590444,0.171855419799499,0.00706914528969491,0.350657438633348,0.049
"Am J Hypertens",79,394,37.0558375634518,0.0375764369108524,-0.0973757725053312,0.181196791029972,0.0379565951725042,-0.100511224301475,0.170994495298632,0.528
"Am J Infect Control",156,660,53.7878787878788,0.182286841849054,0.0800939937146611,0.288216936811283,0.179364788082146,0.0722228942679494,0.283808999609941,0
"Am J Kidney Dis",168,594,25.7575757575758,-0.0659893258297514,-0.155501179957799,0.024268066725393,-0.0673061615880765,-0.161147843162733,0.0295729794193689,0.154
"Am J Manag Care",73,242,48.7603305785124,0.10530612244898,-0.0496372908137613,0.258513630000863,0.106827336197637,-0.0424358852199624,0.267847283911194,0.182
"Am J Med",216,679,29.160530191458,0.0643709976659287,-0.0239118490547277,0.150044522201959,0.0642137304579702,-0.015766083429345,0.1504396524444,0.167
"Am J Med Genet",245,1373,55.7174071376548,0.0238172650326609,-0.0474698176745501,0.0964160599212296,0.0249984617031727,-0.0439480158226879,0.0950049459105235,0.516
"Am J Med Qual",61,208,46.6346153846154,0.109999636773092,-0.0794245276480498,0.289463955026455,0.109368075987069,-0.0695931380925577,0.292232906330676,0.199
"Am J Med Sci",79,219,32.8767123287671,0.247403880070547,0.0829559086346403,0.421709190879742,0.245587301587302,0.0786799984475878,0.401268924896018,0.002
"Am J Nephrol",55,247,44.1295546558704,0.0828861456845541,-0.0835232393453878,0.259964582830962,0.0864554893235264,-0.08411712589186,0.259288295094658,0.316
"Am J Obstet Gynecol",281,1053,48.338081671415,0.157773366258967,0.0816485415677796,0.23248559696237,0.158756429987476,0.0817049857924646,0.2341661616158,0
"Am J Occup Ther",74,213,79.81220657277,-0.0464749536178108,-0.204815724206349,0.177281746031746,-0.0357589500446643,-0.190652202295059,0.169568535878804,0.625
"Am J Ophthalmol",141,526,32.8897338403042,0.0499045544143584,-0.0573263932902353,0.150540674912268,0.0490419130615209,-0.0446252506675523,0.149365716054575,0.333
"Am J Orthod Dentofacial Orthop",98,314,34.0764331210191,0.0290517853017853,-0.114686744027607,0.182655731710419,0.0286536192786193,-0.118056488100685,0.172942507897004,0.664
"Am J Orthop",102,281,9.9644128113879,0.0533707865168541,-0.0849412677304964,0.235832671957672,0.0571989340247769,-0.0756552754311454,0.267174562236605,0.383
"Am J Otolaryngol",61,199,24.6231155778894,0.0189915966386554,-0.186887808025308,0.253359926146384,0.0243837535014004,-0.172443442831678,0.250609636238715,0.859
"Am J Pathol",74,433,43.8799076212471,0.0771755122778142,-0.0580417560085079,0.193312447667067,0.0782841661038593,-0.0528355884514806,0.205424512723266,0.265
"Am J Perinatol",101,428,48.1308411214953,0.0712998354302702,-0.0492726988440304,0.195323348121903,0.0712528935185185,-0.0582660661460662,0.185829350504982,0.218
"Am J Pharm Educ",105,267,61.0486891385768,0.176632653061224,0.0303400314320985,0.325636961674658,0.176388888888889,0.0177812392059287,0.320617743764172,0.021
"Am J Phys Anthropol",109,319,48.58934169279,0.211961384026602,0.0766854217023421,0.354808086813969,0.209804488989272,0.0768441131122451,0.34655339987609,0.002
"Am J Phys Med Rehabil",73,246,40.650406504065,0.138182825682826,-0.0165886844700115,0.295960406835407,0.139510045760046,-0.0140173424235924,0.298470262976327,0.075
"Am J Physiol Cell Physiol",54,154,38.961038961039,-0.125568181818182,-0.30634962406015,0.0464397344141023,-0.13197601010101,-0.310065160533911,0.0502967563923446,0.222
"Am J Physiol Endocrinol Metab",66,317,42.2712933753943,0.055504263262884,-0.0863267689627446,0.195557844263436,0.0580276278552142,-0.0832169703042547,0.193579793588915,0.43
"Am J Physiol Gastrointest Liver Physiol",52,237,39.2405063291139,0.0630471380471381,-0.100963204726335,0.231622222679394,0.0636105098605099,-0.106437448546824,0.230108637141725,0.481
"Am J Physiol Heart Circ Physiol",130,558,30.2867383512545,0.0692514312122156,-0.028261150925291,0.162083461491936,0.069035594035594,-0.0265184020229092,0.1632872694768,0.169
"Am J Physiol Lung Cell Mol Physiol",62,343,36.1516034985423,0.167977470060803,0.0341072807369851,0.283915907541014,0.164820981487648,0.0440512736530567,0.294465991419159,0.007
"Am J Physiol Regul Integr Comp Physiol",129,553,35.8047016274864,0.138026501343693,0.0434218530056052,0.229659736456396,0.137978204536921,0.0466934769196449,0.226088534225627,0.004
"Am J Physiol Renal Physiol",89,338,37.2781065088757,0.0240177051349953,-0.105783790705567,0.156908562170042,0.0262226833384568,-0.103391486056567,0.157952098290098,0.727
"Am J Prev Med",161,583,54.0308747855918,0.209739995144958,0.101077484435658,0.30979329379152,0.211556734637259,0.109872182777722,0.312463020119378,0
"Am J Primatol",71,233,48.9270386266094,0.0406720543948805,-0.125309106369821,0.20686448430676,0.0416410971777819,-0.125860797495794,0.194387480713534,0.661
"Am J Psychiatry",66,205,34.6341463414634,0.153121280707488,-0.0114610144179109,0.320810981071398,0.151020052744191,-0.0162053183173872,0.310791774867206,0.085
"Am J Public Health",243,644,52.0186335403727,0.192030203787018,0.0901708607012112,0.292313824304736,0.189412016395317,0.0897323781380603,0.286649818810089,0
"Am J Respir Cell Mol Biol",55,255,36.078431372549,0.018102224054605,-0.137826948051948,0.187196222767083,0.0185783572688335,-0.135473455202405,0.17916834080738,0.821
"Am J Respir Crit Care Med",260,929,33.0462863293864,0.0228805115442737,-0.0607265582836857,0.0979203747542979,0.0251931130569709,-0.0566955703728617,0.108487980218486,0.597
"Am J Sports Med",198,823,18.955042527339,0.0239392524686644,-0.0519316581144832,0.111456679816108,0.0258470795725699,-0.0471506263426615,0.109953762821823,0.523
"Am J Surg",138,608,34.2105263157895,0.0954856100689435,0.00712310612734108,0.188805147381325,0.0947859404704644,0.00421017286007646,0.180573868627489,0.033
"Am J Surg Pathol",75,361,41.2742382271468,0.113044706181551,-0.015736338793404,0.24214630079987,0.113057240614376,-0.0211497477516976,0.245684970742015,0.104
"Am J Ther",73,200,27,0.219405964405964,0.0489600381795831,0.388455570495516,0.221268638768639,0.0577977138602139,0.393594999987594,0.008
"Am J Trop Med Hyg",157,772,42.8756476683938,0.0182322222984873,-0.0785284420994531,0.107861922090447,0.0161088014250665,-0.0754362259134986,0.11305718071467,0.672
"Am J Vet Res",66,232,49.1379310344828,0.0511382623224729,-0.118617871711622,0.199503089428493,0.0507988721804511,-0.100107798935745,0.207655996991326,0.532
"Am Nat",112,249,25.3012048192771,0.113718820861678,-0.0315140577507598,0.259658256001967,0.11422335600907,-0.0411342455614098,0.266627889728653,0.082
"Am Soc Clin Oncol Educ Book",59,120,40.8333333333333,-0.0623529411764706,-0.283904818378965,0.144230349511599,-0.058578431372549,-0.280797414799253,0.16278813745979,0.529
"Am Surg",160,623,26.1637239165329,0.0526202468166753,-0.0342272275646303,0.138120519791076,0.0527199982557124,-0.0336421598118363,0.135793916038851,0.255
"Ambio",63,182,27.4725274725275,-0.018482905982906,-0.189675322574682,0.168096146616542,-0.0234241452991453,-0.19642502787068,0.144865373002601,0.795
"Amino Acids",103,437,38.2151029748284,0.185446100005597,0.0713423708309282,0.304929017159428,0.187846930381255,0.0702263088278214,0.299883450041856,0.001
"An Acad Bras Cienc",103,390,44.6153846153846,0.209179131054131,0.0814678528524152,0.332590667784893,0.20813651048026,0.0858153185664069,0.330357489622763,0
"An Bras Dermatol",138,508,57.4803149606299,0.145702075702076,0.0377231298564344,0.247449640160942,0.143907203907204,0.028645481012918,0.249983783070406,0.003
"Anaerobe",55,221,49.3212669683258,-0.0375006328953697,-0.207749822075569,0.124723517927756,-0.0413897749424065,-0.217788105268689,0.133438580708732,0.684
"Anaesthesiol Intensive Ther",60,212,31.1320754716981,0.0195927529260863,-0.114667115650088,0.150616628304337,0.0202942119608787,-0.115654705537518,0.166542232844316,0.819
"Anal Bioanal Chem",345,1298,39.3682588597843,-0.00594690033130196,-0.0676691279989561,0.05762080757116,-0.00411455972804059,-0.069490052499433,0.0672103980392474,0.85
"Anal Biochem",100,329,32.2188449848024,-0.0621667561281087,-0.171192521023439,0.0465716972591259,-0.064510645911612,-0.183204969513605,0.0568674757625853,0.298
"Anal Chem",474,1681,28.7328970850684,0.080871761819214,0.0228782866766513,0.138618963247695,0.0803767927379591,0.0248529864564106,0.137120683219439,0.003
"Anal Chim Acta",217,751,31.9573901464714,0.0988691691316363,0.0231959564611785,0.17974348971442,0.0976639204821619,0.0165938380398997,0.181058020853655,0.017
"Analyst",175,590,30,0.00811347382775962,-0.0861122465087412,0.105649017993241,0.00842436663865243,-0.0838263028815063,0.104261280212023,0.859
"Anat Rec (Hoboken)",70,218,38.5321100917431,0.140476190476191,-0.0177018849206349,0.288856896253125,0.136974206349206,-0.0086961076097106,0.285602097692147,0.084
"Anatol J Cardiol",143,531,19.3973634651601,0.089088870067131,-0.0534071462825905,0.235956253237503,0.0891112545149813,-0.050846921505142,0.227439607321287,0.085
"Anesth Analg",227,789,28.3903675538657,0.134217623621648,0.0463625783528775,0.226489349038003,0.137443566495424,0.0484480909299813,0.227485224337942,0.003
"Anesthesiology",175,562,28.8256227758007,0.103606880198991,-0.0258619745999031,0.238287931764152,0.105607047785414,-0.0205018610080068,0.233978455993739,0.118
"Angew Chem Int Ed Engl",864,3192,21.6791979949875,0.0564540729689736,0.018862562079908,0.0908916141993342,0.0551320933481529,0.0187684757481236,0.0910840688921097,0.001
"Angiology",59,272,15.8088235294118,0.14328528225587,0.0216909511784512,0.259865185740186,0.146948598786834,0.0160964497557635,0.267450279705451,0.028
"Angle Orthod",78,256,29.296875,0.0333009834368529,-0.116157619421286,0.172286494143112,0.0371570910973085,-0.0945747078475659,0.173920737317616,0.594
"Anim Cogn",74,168,44.0476190476191,0.0512147716229349,-0.135986352548314,0.250170746559493,0.0528862973760932,-0.152404799344508,0.245186619290573,0.618
"Animals (Basel)",173,505,46.5346534653465,0.0611914673689874,-0.0614359314739864,0.178014294187073,0.0573525975956841,-0.061782618717567,0.174012236471081,0.3
"Ann Agric Environ Med",103,414,45.1690821256039,0.0620406860062033,-0.0476194995446691,0.176190943679515,0.0615333272517181,-0.0543146927923788,0.167990365114937,0.249
"Ann Allergy Asthma Immunol",127,439,48.9749430523918,0.234349778883361,0.119587799388215,0.337990367784541,0.23213056740109,0.123733482327611,0.338569370907637,0
"Ann Am Thorac Soc",229,876,35.2739726027397,0.0631901544794725,-0.0156150031920864,0.144316849216981,0.0609267808864986,-0.0192461398150628,0.1338584268433,0.161
"Ann Behav Med",55,213,49.2957746478873,0.0465620382287049,-0.133451858284148,0.232011411801563,0.038586801086801,-0.147267356767532,0.234101423100875,0.609
"Ann Biomed Eng",106,415,24.578313253012,0.0599098662531499,-0.0566262180162542,0.174454367737679,0.0605188896233673,-0.0528280071929293,0.181753592442838,0.254
"Ann Bot",88,320,36.875,0.167272727272727,0.040893581864564,0.308438252790294,0.164592488224564,0.039935037392205,0.292030264743118,0.019
"Ann Card Anaesth",57,201,26.865671641791,0.138147790647791,-0.0527233915099768,0.34462712674922,0.136186722436722,-0.0609082236998904,0.33018621342886,0.103
"Ann Cardiothorac Surg",60,183,20.7650273224044,0.0533085961657389,-0.147422222222222,0.278005128205128,0.0592352092352092,-0.143486892308131,0.290891890847248,0.585
"Ann Emerg Med",202,528,32.1969696969697,0.109384384384384,-0.00502535385295493,0.216400474349029,0.111854811160367,0.00457972618644523,0.223919934810226,0.052
"Ann Epidemiol",54,203,48.7684729064039,0.225987554112554,0.041308469354687,0.425893474921525,0.222828733766234,0.0141444833384073,0.402397186147186,0.013
"Ann Hematol",89,464,39.2241379310345,0.0760420050816392,-0.0498483604657852,0.199934930923249,0.076186146593921,-0.049442765942825,0.198497161156857,0.201
"Ann Hepatol",54,217,33.6405529953917,0.196600458365164,-0.0169290533760206,0.406669847066253,0.190825986414222,-0.0312908860923567,0.390776620527947,0.018
"Ann Intern Med",186,482,44.1908713692946,0.054338954562169,-0.0596747198487546,0.179691350502152,0.0570471351163316,-0.0648614413084919,0.182221116282124,0.358
"Ann Ist Super Sanita",62,294,56.8027210884354,0.168340548340548,0.0125170367522341,0.321051252319109,0.168437049062049,0.0109754913108572,0.325057148869649,0.019
"Ann Ital Chir",78,401,25.6857855361596,0.125140200708382,-0.0175373518395536,0.261111089101561,0.125636642398006,-0.0341061540976737,0.261423300534281,0.053
"Ann Med Surg (Lond)",66,222,20.7207207207207,-0.0120894909688013,-0.20328002604377,0.232044330585341,-0.00523912151067324,-0.194287955635115,0.231316036700003,0.892
"Ann N Y Acad Sci",133,338,39.9408284023669,0.0750803212851405,-0.0600102446933962,0.21315887605042,0.0765863453815261,-0.0620009173858669,0.216152586440507,0.286
"Ann Neurol",81,545,36.8807339449541,0.116268568233631,0.00187656643222662,0.216980489788735,0.114982390183735,0.00448390192231908,0.229194299533636,0.034
"Ann Otol Rhinol Laryngol",74,234,32.9059829059829,-0.0695383867832847,-0.2416602184352,0.0958433590149015,-0.0664350502105603,-0.251929571745245,0.102599466889167,0.376
