"journal","n.useable.papers","n.authors","gender.ratio.of.sample","observed.alpha","lower.95.CI","upper.95.CI","alpha.adjusted","lower.95.CI2","upper.95.CI2","two.tail.p.value"
"AMIA Annu Symp Proc",63,245,35.9183673469388,0.0507885382487294,-0.0485497159090908,0.13880042494432,0.0570906115293059,-0.0369872174041254,0.15338544277751,0.365
"ANZ J Surg",158,588,22.7891156462585,0.0938523242816754,0.0197301964500997,0.136230498408177,0.0969294496679599,0.0233354942561899,0.138741108335449,0.018
"ASAIO J",57,335,21.4925373134328,0.0548843305101226,-0.0268488346045357,0.151429310960762,0.0600759465620049,-0.0224777452082599,0.157386055252547,0.108
"Abdom Imaging",63,316,31.6455696202532,0.131215327881995,0.0383086651854196,0.260838794514221,0.135626483084816,0.039740823840134,0.267377259562584,0.002
"Abdom Radiol (NY)",88,409,29.0953545232274,0.025733920447047,-0.0535807107061623,0.0514387157084825,0.030647118263751,-0.0424308183723638,0.0594531437500409,0.508
"Acad Emerg Med",126,631,34.86529318542,0.0349256922880015,-0.0281953689542381,0.0736098688264837,0.0381347754091615,-0.0263676235791265,0.0799599603486458,0.242
"Acad Med",204,767,51.4993481095176,0.116359447004608,0.0316207476747053,0.146705892378641,0.117147620992047,0.0335025763291621,0.143720097943086,0
"Acad Pediatr",71,355,62.8169014084507,0.0434073276001528,-0.0383215433461867,0.11651123102692,0.0467183850031384,-0.0340221298090861,0.124948285782652,0.249
"Acad Psychiatry",113,475,48,-0.00833166496121962,-0.0675494674168971,0.0325233187902097,-0.00634908276608681,-0.0651996096511027,0.0385320795605616,0.834
"Acad Radiol",96,451,33.9246119733925,0.157439253354834,0.0131626846500449,0.173137139886949,0.158857190029877,0.0200517803795779,0.185560220626514,0
"Acc Chem Res",92,282,29.0780141843972,0.113550522648084,-0.00981678184512169,0.248131904546875,0.118318815331011,-0.000121598454182517,0.241294234179188,0.078
"Accid Anal Prev",119,424,38.6792452830189,0.153126954346467,0.04917250124471,0.209864618524474,0.157276422764228,0.0473078310043502,0.215125394877054,0.001
"Acta Biochim Pol",97,441,64.8526077097506,0.0517313331829461,-0.0286428082423245,0.124985954700691,0.0546870065418452,-0.0223562278089021,0.124261253794788,0.186
"Acta Bioeng Biomech",54,239,40.1673640167364,0.172874694749695,0.0535725316556308,0.272282646594558,0.173516414141414,0.0621163664337137,0.264099613614982,0.001
"Acta Biomater",125,655,37.0992366412214,0.0242669297265964,-0.0261836017652212,0.0748582228351823,0.0279739985743521,-0.0244116745877431,0.0806062176120481,0.403
"Acta Biomed",62,372,44.0860215053763,0.236718819798088,0.111321099427507,0.286845666095368,0.239306184161367,0.115450075265398,0.290417476879235,0
"Acta Cir Bras",57,352,34.9431818181818,0.0925965936723205,0.0265469393296915,0.186858453620989,0.0984923818878446,0.0347568106303848,0.19019243761901,0.004
"Acta Clin Croat",56,270,60.7407407407407,0.145853628653905,0.0369301626792347,0.236139964577295,0.150127972579652,0.0503722364546745,0.241462620613308,0.001
"Acta Crystallogr B Struct Sci Cryst Eng Mater",52,212,29.7169811320755,0.0303753417847378,-0.05187412656559,0.113262005298891,0.0391463371329143,-0.0454642704627473,0.124707212348943,0.584
"Acta Crystallogr C Struct Chem",70,261,27.9693486590038,0.042771786651122,-0.0507278842657524,0.145657157415343,0.0462765957446808,-0.0441104646088581,0.136932661869947,0.465
"Acta Crystallogr E Crystallogr Commun",318,1231,21.608448415922,0.0432150623669576,-0.0121601390447372,0.0640556111959973,0.0433823498563067,-0.0116686406987101,0.0666460362702899,0.068
"Acta Crystallogr F Struct Biol Commun",63,266,28.9473684210526,0.107423440756774,-0.00689235619375318,0.156081513589503,0.110886644219978,-0.00328743163591358,0.159687190391836,0.03
"Acta Derm Venereol",126,675,50.8148148148148,0.0476389104941214,-0.0159551403949818,0.0847420279860594,0.0492852814841206,-0.0134197027144902,0.0949171085131795,0.092
"Acta Diabetol",55,385,48.5714285714286,0.0325664548035315,-0.0311286679738333,0.0710159653802719,0.0381694995108543,-0.0236642159338296,0.0745786172520877,0.269
"Acta Med Iran",65,260,41.5384615384615,0.0203692100621925,-0.0828355780004978,0.10475542460574,0.0250897304990872,-0.078143376984265,0.111679643575682,0.685
"Acta Med Port",115,483,49.8964803312629,0.143957683207023,0.0221540888457206,0.169212501670247,0.147077432186825,0.0221734738316934,0.169763015769076,0
"Acta Neurochir (Wien)",150,728,19.3681318681319,0.0432492918846175,-0.00991764663132213,0.104368189376624,0.0464843439652239,-0.00957179486438188,0.11437695547158,0.125
"Acta Neurol Belg",107,479,32.1503131524008,0.104207792207792,0.0561964940121719,0.208954102433533,0.10643684886542,0.0671733876392992,0.211126997409059,0.002
"Acta Neuropsychiatr",130,564,38.1205673758865,0.176783025064494,0.103463963267056,0.223964891563526,0.183199586224841,0.10752630325965,0.227800556878675,0
"Acta Obstet Gynecol Scand",108,523,56.0229445506692,0.0585057729693432,-0.0135576145921309,0.0989671713919778,0.0616193713789796,-0.00873785219405297,0.110864258640361,0.082
"Acta Oncol",155,957,41.7972831765935,0.148364344736652,0.0821701136032253,0.187412298568465,0.15018640257857,0.0838311056195613,0.187049786671793,0
"Acta Ophthalmol",124,621,42.0289855072464,0.0550424192665572,-0.00517062219709768,0.105613709937025,0.0564614121510673,5.90259563005405e-05,0.105815043257801,0.057
"Acta Orthop",74,375,26.1333333333333,0.154371240267873,0.0746401427512394,0.219932292961011,0.158160514428473,0.0823255575293561,0.223502136562096,0.001
"Acta Orthop Traumatol Turc",63,294,13.9455782312925,0.41613805070857,0.156968939168362,0.568297354008685,0.421633085896076,0.164174761130586,0.598462047150454,0
"Acta Ortop Bras",61,306,19.6078431372549,0.161747967479675,0.0691092145778273,0.24020416524667,0.167926829268293,0.0698094785015379,0.233720527833633,0.001
"Acta Otolaryngol",58,299,31.1036789297659,0.0563190063581545,-0.0212210222623823,0.100435227452407,0.0603801594758375,-0.0157321367791449,0.100790454215005,0.186
"Acta Paediatr",167,757,51.2549537648613,0.0980805108571013,0.0320692493641549,0.150622629081216,0.0997551797353784,0.0327706463826971,0.152435100135567,0.002
"Acta Parasitol",54,242,43.3884297520661,-0.00750219309134847,-0.0845235748046986,0.0586081527296547,-0.00508697883046166,-0.0785061254384086,0.0629824617337106,0.878
"Acta Pol Pharm",104,482,56.8464730290456,0.108859472340312,0.0235030255572267,0.182521748599021,0.10948211611989,0.0253890156633694,0.180037140975371,0
"Acta Psychol (Amst)",71,228,41.6666666666667,-0.0153383458646617,-0.106248701295893,0.114810498767475,-0.0114285714285715,-0.100189058499065,0.121481761830247,0.829
"Acta Radiol",75,433,25.635103926097,0.0788962653869486,0.0182003283214241,0.132443211782969,0.0806293871511263,0.0237195239844827,0.140369251616771,0.013
"Acta Trop",115,599,42.7378964941569,0.0869690812704179,0.0106531786443111,0.138562563941732,0.0882677616887819,0.0126036229806608,0.134479042881559,0.005
"Acta Vet Scand",73,384,47.65625,0.0426053443425599,-0.027839609400162,0.0969821731193678,0.0484447396118549,-0.0182777317598791,0.105980801705828,0.26
"Addict Behav",153,659,53.2625189681335,0.0447224512700703,-0.0117314601245077,0.103164719040817,0.0456867243573593,-0.00885529307400528,0.103418808298095,0.164
"Addict Biol",53,322,47.8260869565217,0.0405109771181199,-0.0516594491228382,0.0585774195544812,0.0437235879200164,-0.0464469286335612,0.063225471958101,0.265
"Addiction",169,670,42.6865671641791,0.0214065087111962,-0.0214787792332925,0.0775056166240481,0.023704250755032,-0.0231924589859254,0.0774533634349468,0.527
"Adm Policy Ment Health",57,291,60.8247422680412,-0.00538859990242685,-0.0789970370711522,0.0423762785178969,0.000686745111366016,-0.075700059438461,0.0520152979209319,0.906
"Adolesc Med State Art Rev",57,139,55.3956834532374,0.291509565703114,0.051824012240679,0.425857573225994,0.300865800865801,0.0542823541615187,0.434381891235878,0.004
"Adv Biomed Res",118,476,34.6638655462185,0.079242586638085,-0.00729556638807237,0.133518522046893,0.0814303809802203,-0.00593532618695584,0.13337020189814,0.045
"Adv Clin Exp Med",94,449,48.1069042316258,0.124494321579443,0.0394163892852205,0.202553937322808,0.124404370532768,0.0402823653903729,0.194807251503172,0
"Adv Drug Deliv Rev",83,251,37.0517928286853,0.0639172451340684,-0.0563847612907239,0.197704459707731,0.0669037248763669,-0.0447258070328214,0.210338875218217,0.32
"Adv Exp Med Biol",533,1931,36.198860693941,0.0729272315321727,0.0418074847862187,0.112743117619277,0.074799780579402,0.044457136698486,0.115381406639923,0.002
"Adv Healthc Mater",81,434,35.9447004608295,-0.101693260775994,-0.117771738014297,-0.0474552477252414,-0.0990849627989916,-0.116815191717379,-0.0487126296163346,0.004
"Adv Mater Weinheim",202,1000,22.3,0.0932420144463706,0.0393715142288692,0.124040261240897,0.0944053074097917,0.0386106974516468,0.124462773005982,0
"Adv Med Educ Pract",50,194,41.2371134020619,0.0398762531328321,-0.0424039520331029,0.176669226685822,0.0527746449456976,-0.0259415878976895,0.187176255875374,0.56
"Adv Nutr",67,242,61.1570247933884,0.131365522057011,0.00990585197015946,0.221336535656806,0.135743551302062,0.0150582248713306,0.228938753884604,0.023
"Adv Physiol Educ",56,217,46.5437788018433,0.119661621334547,0.000729432033013117,0.220050540399951,0.122500331929745,0.00520782833408393,0.217707794264795,0.043
"Adv Ther",59,376,33.5106382978723,0.069080702718798,0.0235758625287106,0.159894350818803,0.0719570764332669,0.0236832949896358,0.159205477321934,0.023
"Aerosp Med Hum Perform",75,299,28.0936454849498,0.00191425407372248,-0.0572030955804997,0.087376123021059,0.00433607551547743,-0.054484173791721,0.0825811265702781,0.976
"Aesthet Surg",116,419,19.0930787589499,0.108322798145807,0.0161503037179213,0.174120337129704,0.113354096432083,0.0104078151658588,0.180799099768101,0.019
"Age Ageing",87,501,43.1137724550898,0.120044201895948,0.0823563113523069,0.20171861394053,0.124600318034169,0.0805423712524327,0.210712911330126,0.001
"Aging (Albany NY)",88,438,44.0639269406393,-0.0247159840265476,-0.0594171170622833,0.030353356088723,-0.0219903233068084,-0.0575135039608154,0.0340051604530716,0.504
"Aging Clin Exp Res",62,374,37.1657754010695,0.0933754637627284,0.00319874144658632,0.15591145947912,0.0976665962063177,0.0104297523969701,0.161772988556139,0.002
"Aging Ment Health",66,272,60.2941176470588,0.0189551339957844,-0.0669948450980452,0.0871720951619893,0.0257775196799587,-0.0623331051601006,0.0944517104737528,0.701
"Alcohol Clin Exp Res",143,676,48.2248520710059,0.000479430589859997,-0.0474384018239724,0.0498749031406565,0.00244529810436905,-0.0474546619580429,0.04834938945208,0.99
"Am Fam Physician",126,299,44.1471571906355,0.140960503235952,0.0162329860919086,0.269941912493939,0.146488840500817,0.0108417539335076,0.283891751844633,0.051
"Am Heart J",96,770,27.5324675324675,0.020985832957373,-0.00825735429751535,0.0515118622213453,0.0229280428047778,-0.00476740119021669,0.051371114194155,0.296
"Am J Bioeth",109,327,43.7308868501529,0.199896932777368,0.0521916769227093,0.235561718579751,0.20308093174941,0.0540651469581366,0.241308156719011,0.001
"Am J Bot",104,375,42.9333333333333,0.0658351922646344,-0.0126738475593587,0.156382837086253,0.0660689407823268,-0.0119292743892248,0.160849555267938,0.177
"Am J Cardiol",237,1701,26.5138154027043,0.0643603266939619,0.0398520913523781,0.100539745944195,0.0646829502834661,0.0409398914827075,0.10184368984529,0
"Am J Case Rep",84,323,33.7461300309598,-0.0671582497356312,-0.0886188588682795,0.055168229811761,-0.0634663751464746,-0.0884566338551008,0.0546339986173578,0.178
"Am J Clin Nutr",165,1055,48.9099526066351,0.0218468528322333,-0.0151284873241746,0.0485683106305852,0.0230787585305899,-0.014374372521828,0.0483879735417376,0.258
"Am J Clin Pathol",94,441,46.7120181405896,0.0646755929466113,-0.00381897948431613,0.109031243860377,0.0684360387598354,0.00291635676485663,0.10857550218377,0.082
"Am J Crit Care",64,281,61.9217081850534,0.0831050596197228,-0.0153266914046715,0.198488867107648,0.0894075881507399,-0.00116636189476966,0.201475419335611,0.09
"Am J Dermatopathol",135,551,45.7350272232305,0.0353372683600427,-0.0349719293639349,0.0905699092178054,0.0379038184421207,-0.0273938702837685,0.0928622217800201,0.325
"Am J Emerg Med",365,1628,24.2628992628993,0.120324516294826,0.0746230602246066,0.160565853997857,0.120597271373704,0.0749753005580246,0.160562648624597,0
"Am J Epidemiol",106,484,46.6942148760331,0.108445050517978,0.0575119670068425,0.193446520264152,0.111328838319989,0.0594154721599986,0.197443552193269,0.004
"Am J Gastroenterol",174,841,32.3424494649227,0.0492334273939644,0.0169740044207377,0.112457536292422,0.0509604214533528,0.0199734347227657,0.113615724457199,0.058
"Am J Health Syst Pharm",142,519,51.8304431599229,0.143329969906178,0.0412568457307469,0.173012797204595,0.145900035404496,0.0415926950531662,0.179983828925475,0.001
"Am J Hematol",135,974,44.9691991786448,0.026225828375936,-0.00646347652733884,0.0490983206595277,0.0277790433629264,-0.00487157464512053,0.0498939491752038,0.2
"Am J Hosp Palliat Care",59,253,59.2885375494071,0.113076899368161,0.00422818620123232,0.21593805321769,0.117454538449684,0.00408270260753208,0.210082435402698,0.022
"Am J Hypertens",79,473,40.169133192389,0.0315209992000023,-0.0336001433383373,0.0534927606126229,0.0342129838731102,-0.0324713008643896,0.0552200666405751,0.313
"Am J Infect Control",156,816,54.9019607843137,0.162297771134145,0.0843969725577089,0.194014621244152,0.164863521894772,0.086470545163521,0.192848699064826,0
"Am J Kidney Dis",168,762,29.7900262467192,0.00451622402876051,-0.0217213143882677,0.090245063448852,0.00823827379613951,-0.0155317018404289,0.0867351250892893,0.896
"Am J Manag Care",73,315,49.5238095238095,0.0902273826802129,-0.0101109301980383,0.183013483899429,0.0968492985002419,0.00254178266627209,0.177687780514075,0.063
"Am J Med",216,895,29.0502793296089,0.0306178991612063,-0.022301956323287,0.0636073625770646,0.0316670326611272,-0.0174713004024077,0.0641014162076815,0.249
"Am J Med Genet",245,1618,58.0346106304079,0.0145160716292855,-0.0115909842698658,0.0339572778332884,0.0155266901762641,-0.00973637553909705,0.0345779739843076,0.363
"Am J Med Qual",61,269,44.6096654275093,0.0696856468165193,-0.0269041189130886,0.145457871898095,0.0748595353503072,-0.0230070049158707,0.151596384957248,0.164
"Am J Med Sci",79,298,32.5503355704698,0.154117483275815,0.0264356464197339,0.251159823451109,0.156665127968405,0.0255511515267968,0.247673905711708,0.003
"Am J Nephrol",55,302,44.7019867549669,0.0462927191337038,-0.0201996006748344,0.107546233630736,0.0509439376571779,-0.0171881273460658,0.118785594253709,0.257
"Am J Obstet Gynecol",281,1334,51.4992503748126,0.0961448251675905,0.063617363407572,0.144970213935631,0.097715757304521,0.0645264153431425,0.143274289537531,0
"Am J Occup Ther",74,287,81.184668989547,0.00905261484660624,-0.0671704772108382,0.120747681755448,0.014229322312298,-0.0663301721780493,0.122640945568825,0.852
"Am J Ophthalmol",141,667,33.5832083958021,0.0534835872836719,0.00808228784395977,0.110383833784859,0.0542770981135117,0.00228648569550536,0.111460618672305,0.083
"Am J Orthod Dentofacial Orthop",98,412,31.7961165048544,-0.00251294529635238,-0.0738925258452928,0.043340921306953,0.00137204833627103,-0.0699062506661411,0.0440539702699824,0.953
"Am J Orthop",102,383,10.7049608355091,0.104548804259972,0.0151887241635939,0.171495941973208,0.109679602121836,0.022702471514053,0.183278030421957,0.019
"Am J Otolaryngol",61,260,22.6923076923077,0.0329305851693912,-0.0652039615649656,0.109560494987469,0.0376888760394959,-0.0570101379837153,0.110986051786724,0.512
"Am J Pathol",74,507,47.534516765286,0.031357527028759,-0.00605997762210011,0.102322553127114,0.0336040244087072,-0.00565799498789664,0.100563502369528,0.256
"Am J Perinatol",101,529,51.9848771266541,0.0500689599114796,0.0122025903796346,0.129992827008614,0.0533381736373862,0.0138708575547954,0.136816557394958,0.115
"Am J Pharm Educ",105,372,62.6344086021505,0.159054117833875,0.0816208761797824,0.261570730339725,0.162810769165171,0.0802226339921032,0.270108015161007,0
"Am J Phys Anthropol",109,428,52.3364485981308,0.0829248555482799,-0.0441421230812174,0.0882520431149255,0.0870858191761553,-0.03700304160365,0.0883158010410793,0.051
"Am J Phys Med Rehabil",73,319,42.6332288401254,0.120745192430342,0.0120786265717529,0.145205157177184,0.128174220507875,0.0170070255779699,0.161502840760192,0.01
"Am J Physiol Cell Physiol",54,208,44.2307692307692,-0.0605947026486757,-0.0824065729236852,0.0573999085837246,-0.0571714142928537,-0.0846008728642216,0.0657669908113996,0.306
"Am J Physiol Endocrinol Metab",66,383,44.6475195822454,0.0467113969679346,-0.0194512867568396,0.114310505706303,0.0507432893770199,-0.0150785663243561,0.113832933925851,0.181
"Am J Physiol Gastrointest Liver Physiol",52,289,39.7923875432526,0.0194499575609022,-0.0325149940570969,0.101182188995304,0.0267764530433197,-0.0282596730315068,0.0978513379242352,0.635
"Am J Physiol Heart Circ Physiol",130,688,31.1046511627907,0.0793019284915654,0.0207972177622623,0.113272329638259,0.0807119831371577,0.0197744568802907,0.116195578929017,0.004
"Am J Physiol Lung Cell Mol Physiol",62,405,37.037037037037,0.0767983780924958,-0.0156126369726536,0.129072818393498,0.0808023740964918,-0.00561152973031267,0.134829379076528,0.009
"Am J Physiol Regul Integr Comp Physiol",129,682,37.683284457478,0.0567444088680069,0.00201587812844273,0.0946971168829733,0.0580367217025491,0.00352612418759962,0.0941430154954143,0.044
"Am J Physiol Renal Physiol",89,427,39.5784543325527,0.0320383053078801,-0.0346988298930205,0.103340359331205,0.0361688105736544,-0.0298325775745094,0.10536595273538,0.396
"Am J Prev Med",161,744,54.3010752688172,0.126945530687523,0.0440325232863174,0.135597955544925,0.128029647502565,0.0416148703459799,0.137450554667873,0
"Am J Primatol",71,304,53.2894736842105,-0.0110461497002968,-0.0798157853304224,0.0501795086839943,-0.0104056939216042,-0.0764956146428604,0.047186640746891,0.837
"Am J Psychiatry",66,271,36.90036900369,0.0584669248879774,-0.049990977878905,0.0795193039633201,0.06324488198611,-0.043670576032345,0.0758726481052077,0.295
"Am J Public Health",243,887,54.227733934611,0.136436145179988,0.0538559488005641,0.165069841956859,0.138639057912457,0.0530921841829252,0.172310825761142,0
"Am J Respir Cell Mol Biol",55,310,38.7096774193548,0.052854294827979,-0.0407889456843658,0.118731960953411,0.0586537524366471,-0.035315118056012,0.122526017089645,0.176
"Am J Respir Crit Care Med",260,1189,33.2211942809083,0.0235174698905332,-0.00816811538034674,0.0460684619867364,0.0252268954042166,-0.00620493921785497,0.0486245614539136,0.339
"Am J Sports Med",198,1021,19.6865817825661,0.0362133237133236,-0.00805932927248913,0.079197035830847,0.0387672066671884,-0.00217866276205521,0.0816132195325346,0.097
"Am J Surg",138,746,35.1206434316354,0.0516295567861715,0.005274669326011,0.0886409806664312,0.054124253862835,0.00645387908210867,0.0949495411927724,0.046
"Am J Surg Pathol",75,436,43.1192660550459,0.0611896036888949,-0.00352313065398828,0.111342337031978,0.0637726292031968,0.00568737113903621,0.123062079423654,0.067
"Am J Ther",73,273,26.3736263736264,0.11664017873595,-0.0164251751633116,0.200982425663005,0.120235627418463,0.00101085285250617,0.195993430070091,0.025
"Am J Trop Med Hyg",157,929,43.5952637244349,0.0282181960595871,-0.00406430068309637,0.0565741090114499,0.0296670408958364,-0.00181938711263263,0.0622379926598338,0.197
"Am J Vet Res",66,298,51.006711409396,0.0649240109405935,-0.0103810788881982,0.1739626091184,0.0701999719618682,-5.60346751546391e-05,0.17834198516746,0.124
"Am Nat",112,361,29.0858725761773,0.104982461734694,-0.0261398518080756,0.181701355114824,0.109231150793651,-0.0187579939926323,0.169305835258684,0.048
"Am Soc Clin Oncol Educ Book",59,179,41.340782122905,0.0554697554697555,-0.0994306535654934,0.19613260580478,0.0675761475761476,-0.0878402576588961,0.220260596442616,0.462
"Am Surg",160,783,27.9693486590038,0.0595708248324104,0.0252318777248877,0.136291354942009,0.0623360536286796,0.0293067519884956,0.138130253590148,0.034
"Ambio",63,245,30.2040816326531,0.0412847057583899,-0.0620662773369324,0.144482577842605,0.0464675201517307,-0.0557165082419463,0.130680224946637,0.458
"Amino Acids",103,540,39.4444444444444,0.104159913825245,0.0193603870751153,0.138444030269731,0.107362465677493,0.0241845453846123,0.140924974267558,0.001
"An Acad Bras Cienc",103,493,48.2758620689655,0.157303143479614,0.0840476698623483,0.232862428561584,0.156337090391712,0.0870745340042254,0.230196145027475,0
"An Bras Dermatol",138,646,57.2755417956656,0.15374638613769,0.0830886485251083,0.225787836526353,0.153854708746013,0.08866174219417,0.218228938302922,0
"Anaerobe",55,276,52.536231884058,-0.0241106511282874,-0.0820698856125198,0.0635983173262012,-0.0191565107700933,-0.0783067817096697,0.0724394155013666,0.596
"Anaesthesiol Intensive Ther",60,272,34.1911764705882,0.0133149497359264,-0.0483282622230362,0.106507691648323,0.0188031400862541,-0.0495767849845034,0.105569881091234,0.792
"Anal Bioanal Chem",345,1643,40.657334144857,0.0347840939959779,0.0020594028417777,0.0655354822968453,0.0353847515996296,0.000586255428807693,0.0692185324917985,0.055
"Anal Biochem",100,429,37.2960372960373,-0.0450340768277572,-0.0980997188712067,0.0226992928218547,-0.0423894439281289,-0.0954716063854511,0.0288850432720436,0.238
"Anal Chem",474,2155,29.8375870069606,0.077705384284632,0.0370170810563234,0.0963745485852344,0.0788383885531279,0.0372819851579665,0.0938630831092212,0
"Anal Chim Acta",217,968,34.0909090909091,0.0781061850027367,0.0261753973345701,0.138051805970963,0.0798540412333515,0.0272612070899899,0.144813555680068,0.002
"Analyst",175,765,32.2875816993464,0.0210550903147779,-0.024765734970284,0.066634086172689,0.0254275867708487,-0.0198495825654745,0.0716362797763142,0.492
"Anat Rec (Hoboken)",70,288,43.0555555555556,0.0848937844217151,-0.00877997497079306,0.220725122368187,0.089693154996066,-0.0064086833227316,0.224934840772015,0.107
"Anatol J Cardiol",143,674,19.4362017804154,0.12490092487562,0.0430772810907693,0.19496065547814,0.126979414554801,0.0403185571845284,0.198691405677695,0.001
"Anesth Analg",227,1016,27.6574803149606,0.0946663910568334,0.0353041415415243,0.1149291888114,0.0964813746250307,0.0369104735243803,0.120453724759933,0
"Anesthesiology",175,737,27.5440976933514,0.0593632704707006,-0.0121262510302879,0.0835808348844933,0.0619594320572948,-0.00828896528659592,0.0816097172380495,0.058
"Angew Chem Int Ed Engl",864,4056,23.4714003944773,0.0352727079585349,0.0152884184720902,0.0535561896588367,0.0362125974452574,0.0183430921704848,0.0535436615709774,0.005
"Angiology",59,331,15.4078549848943,0.108082773902102,0.0284340506199576,0.150568748552066,0.113566788992209,0.0248735085406379,0.16103418551504,0.006
"Angle Orthod",78,334,32.0359281437126,0.0524195746065729,-0.0453700549617131,0.128191025123751,0.060144607886384,-0.0289764682038012,0.132296239458739,0.214
"Anim Cogn",74,242,50.8264462809917,0.0457841673254668,-0.0692703989755876,0.128245636253755,0.0524346323895412,-0.0598826378169949,0.140101911506189,0.463
"Animals (Basel)",173,678,51.4749262536873,0.0915539342604078,0.0318862952835408,0.159767040321276,0.0920218261053125,0.0237608673300052,0.160346125120559,0.004
"Ann Agric Environ Med",103,517,47.3887814313346,0.0528833676327674,0.00964238013698533,0.14724100696171,0.0540388834105071,0.00909046875092255,0.148597637482999,0.076
"Ann Allergy Asthma Immunol",127,566,49.8233215547703,0.138073258304754,0.0566205285690014,0.177378010047975,0.140020818369635,0.0544586604143318,0.18528505812239,0
"Ann Am Thorac Soc",229,1105,35.8371040723982,0.0436320034452273,0.00525503638919547,0.067942565892705,0.0446801121560439,0.00855745780525962,0.0689365458556271,0.062
"Ann Behav Med",55,268,52.9850746268657,0.0494549306420534,-0.0376896379983725,0.102714912170163,0.0546546474614885,-0.0264964141329458,0.113188087682554,0.303
"Ann Biomed Eng",106,521,27.063339731286,0.0728307969041452,0.00616208579305205,0.139843404848919,0.0771023296205267,0.0129523919314551,0.149237367672419,0.028
"Ann Bot",88,408,41.9117647058824,0.0871931138420146,0.000622762840645289,0.149150412025481,0.0926531475942979,0.0114799816537563,0.158758106254048,0.022
"Ann Card Anaesth",57,258,28.6821705426357,0.15456011135359,0.012391506693495,0.263737662093616,0.158609269207095,0.0111385040650854,0.288946692355247,0.002
"Ann Cardiothorac Surg",60,243,20.1646090534979,0.0916684199452977,-0.00259826517814193,0.152115116684082,0.0969966337050284,0.0029648110667134,0.148267488663652,0.09
"Ann Emerg Med",202,730,30.6849315068493,0.0645276102865389,-0.007628315456161,0.102264110706846,0.0652951150816057,-0.00765606828636668,0.102448312819072,0.052
"Ann Epidemiol",54,257,50.9727626459144,0.148241620651653,0.0207857065913816,0.183139373495417,0.154625879189674,0.0220226227724027,0.191399512171104,0.003
"Ann Hematol",89,553,40.3254972875226,0.0902818435961525,0.0129437854474496,0.104942424276703,0.0928392111504627,0.0177188797241901,0.103542368306016,0.001
"Ann Hepatol",54,271,33.210332103321,0.191358480888868,0.0527240056631869,0.254644975819051,0.197422548292714,0.0576924046710134,0.263896174875436,0
"Ann Intern Med",186,668,42.9640718562874,0.107876193176201,0.0462017686814969,0.138774482868416,0.109426997108415,0.0437945167240514,0.143670330170986,0.002
"Ann Ist Super Sanita",62,356,58.1460674157303,0.0769252779952129,-0.0333482691479338,0.0951332762791449,0.0815062356254848,-0.0212420019971513,0.106169308904133,0.034
"Ann Ital Chir",78,479,24.0083507306889,0.041920906905379,-0.0205925803059481,0.0912981216174311,0.0435664249484125,-0.0177958408782961,0.0901951238313831,0.166
"Ann Med Surg (Lond)",66,288,18.75,0.00485687152353831,-0.0825828654955288,0.119480014665189,0.00898114231447572,-0.0795266319361719,0.129079775339802,0.932
"Ann N Y Acad Sci",133,471,39.2781316348195,0.0854030429030429,0.0262579533965057,0.159099755505414,0.087461254961255,0.0285715057505401,0.165075923477374,0.051
