"journal","n.useable.papers","n.authors","gender.ratio.of.sample","observed.alpha","lower.95.CI","upper.95.CI","alpha.adjusted","lower.95.CI2","upper.95.CI2","two.tail.p.value"
"Abdom Imaging",63,253,33.201581027668,0.0996275444413742,-0.0733515880378126,0.300594376437825,0.0987935490927512,-0.0924818878118854,0.297514444406067,0.234
"Abdom Radiol (NY)",88,321,31.4641744548287,0.159274327964804,0.0152181733796437,0.290528300444181,0.159042579994961,0.0224946093950515,0.296821856065903,0.039
"Acad Emerg Med",126,505,37.6237623762376,0.0649280753968253,-0.0588409306265777,0.188427394695252,0.0654540193602693,-0.0465390114606698,0.194663310821713,0.288
"Acad Med",204,563,55.417406749556,0.118593263253723,0.0151885568165263,0.224643654811484,0.117507515303244,0.0194901899674896,0.223542395182983,0.015
"Acad Pediatr",71,284,64.7887323943662,0.0343025030525031,-0.12011939680368,0.180081213313937,0.0339381105006105,-0.115134132433766,0.180447087731278,0.638
"Acad Psychiatry",113,362,48.3425414364641,-0.0197822355841223,-0.143573491980871,0.106914237290174,-0.0235408747437048,-0.158445703844997,0.0988991072868431,0.754
"Acad Radiol",96,355,36.6197183098592,0.304816973444132,0.153143790110981,0.472471407526126,0.297709627329192,0.149397007941497,0.474143342141583,0
"Acc Chem Res",92,190,30,0.0690831556503197,-0.0976436762849806,0.257377878381399,0.0758599857853589,-0.105534884481363,0.244052873536082,0.411
"Accid Anal Prev",119,305,40.655737704918,0.198465189873418,0.0556088338744589,0.346317751512874,0.195126582278481,0.0533401514708877,0.34082881167162,0.006
"Acta Biochim Pol",97,344,65.9883720930233,-0.0149898050210271,-0.152224809551013,0.122781049001848,-0.0191606310975178,-0.149697300861472,0.11756414420485,0.805
"Acta Bioeng Biomech",54,185,43.7837837837838,0.304945054945055,0.150428467000835,0.465292658730159,0.305836385836386,0.133739205786903,0.456741092241092,0
"Acta Biomater",125,530,39.4339622641509,0.0859507905726394,-0.0514075163092699,0.226705120937264,0.0833149926637323,-0.0508532587934307,0.217996763328812,0.167
"Acta Biomed",62,310,46.4516129032258,0.25669277812135,0.0759840121647977,0.433076036533291,0.252065038136467,0.0746247867578901,0.433645919421488,0.001
"Acta Cir Bras",57,295,36.9491525423729,-0.00322470073300629,-0.153148047939715,0.161719820030542,-0.0103095501766597,-0.160554002926105,0.16213043493825,0.973
"Acta Clin Croat",56,214,64.018691588785,0.0930393148783953,-0.0846486985236985,0.270054948880137,0.0875423639791456,-0.0711328943512852,0.27058813498261,0.226
"Acta Crystallogr B Struct Sci Cryst Eng Mater",52,160,30.625,-0.0656015037593984,-0.249458333333333,0.110185881370092,-0.0702694235588972,-0.238859946776587,0.109525843817059,0.433
"Acta Crystallogr C Struct Chem",70,191,31.9371727748691,0.0405172413793105,-0.157526237468672,0.280794802867384,0.0507183908045978,-0.147594760277961,0.272046628507608,0.697
"Acta Crystallogr E Crystallogr Commun",318,913,25.8488499452355,0.117417073667074,0.00186809409817893,0.240489702923423,0.115910536223036,-0.0013956552339439,0.234319155503366,0.045
"Acta Crystallogr F Struct Biol Commun",63,203,32.512315270936,0.149038461538461,-0.0407804076819407,0.329172569444444,0.161480186480186,-0.0198768356643357,0.337002091069308,0.126
"Acta Derm Venereol",126,549,52.0947176684882,0.065605136028477,-0.0484538820478066,0.161603918206321,0.0641557093216132,-0.0428578573139551,0.172791042314176,0.199
"Acta Diabetol",55,330,52.4242424242424,-0.0866538078646094,-0.245708675784763,0.0885886176901801,-0.0859292275668584,-0.258682664454697,0.0977900040819248,0.245
"Acta Med Iran",65,195,41.025641025641,-0.0992224367224367,-0.271253934825363,0.0781848056457432,-0.096487558987559,-0.278958113401829,0.0772171107796107,0.228
"Acta Med Port",115,368,55.7065217391304,0.227189237157592,0.107100817831794,0.349239532313295,0.224236487844083,0.105784144342245,0.337874456014758,0
"Acta Neurochir (Wien)",150,578,22.318339100346,0.103081278624757,-0.0655388734052825,0.314996485671668,0.106902683668988,-0.0904051314458437,0.304282851299851,0.195
"Acta Neurol Belg",107,372,33.8709677419355,0.166885171790235,0.0322775402652183,0.293809666381308,0.16875,0.0392397460907969,0.298973862361347,0.008
"Acta Neuropsychiatr",130,434,42.1658986175115,0.124803105766116,-0.0284071466573113,0.276868942021253,0.128499048428895,-0.0188059652639043,0.280434427640104,0.082
"Acta Obstet Gynecol Scand",108,415,60.4819277108434,0.138437794768964,0.0192876862828598,0.251200786620262,0.140145854025724,0.0223258326088875,0.255124509880072,0.025
"Acta Oncol",155,802,44.0149625935162,0.181518857641789,0.0776732169953187,0.285785517358552,0.181503046248909,0.0699486509896471,0.277087839159221,0
"Acta Ophthalmol",124,497,44.2655935613682,0.0947851802098055,-0.0200605768406101,0.20755929713753,0.0978441641128976,-0.0144596923268492,0.216763716670325,0.111
"Acta Orthop",74,301,29.5681063122924,0.157516002516003,0.0305982892468282,0.284009351325758,0.159082676582677,0.0377640326976265,0.295737367826272,0.039
"Acta Orthop Traumatol Turc",63,231,14.7186147186147,0.526190476190476,0.169747126436782,0.823767001464741,0.539115646258503,0.249510103453607,0.827170061511195,0
"Acta Ortop Bras",61,245,20,0.24869696969697,0.101067810457516,0.421688286163522,0.245030303030303,0.0983719696969697,0.409939484126984,0.001
"Acta Otolaryngol",58,241,34.0248962655602,0.0931954570252442,-0.0895578196239218,0.296415749163676,0.0925036842590034,-0.0842768304654632,0.280897056387242,0.303
"Acta Paediatr",167,590,55.9322033898305,0.110434963819969,0.0104258192524322,0.211283314827628,0.110356157384392,-0.0014545971151847,0.219755617933363,0.035
"Acta Parasitol",54,188,46.2765957446809,0.0375000000000001,-0.160650924585645,0.219385276808091,0.0371031746031746,-0.159392245155638,0.226233475243167,0.681
"Acta Pol Pharm",104,378,57.1428571428571,0.0934613050617549,-0.035950639329806,0.228526374259381,0.0933890197758264,-0.0306178190052813,0.219526475465382,0.119
"Acta Psychol (Amst)",71,157,50.3184713375796,0.0679545454545455,-0.132462797619048,0.254166327155678,0.0628219696969697,-0.146727904040404,0.275337375325583,0.514
"Acta Radiol",75,358,27.0949720670391,0.138539459499647,0.0214507463862303,0.251085774587613,0.130471915542173,0.0120837457250661,0.235935804380449,0.046
"Acta Trop",115,484,45.4545454545455,0.136557333371059,0.00723162236385785,0.264954908157839,0.138223000490312,0.0144189617291659,0.265396244623275,0.02
"Acta Vet Scand",73,311,51.1254019292604,0.123604362379872,-0.00729120295214044,0.255309794708581,0.125691407515387,-0.0143474885330254,0.261765411514942,0.069
"Addict Behav",153,506,55.9288537549407,0.0152521008403361,-0.0858750163583125,0.121911444469092,0.0147420634920635,-0.0938349739721439,0.120756257961497,0.797
"Addict Biol",53,269,49.814126394052,0.150084776334776,-0.00757086296639872,0.310968537414966,0.147805735930736,-0.0102089337694326,0.309307150809167,0.068
"Addiction",169,501,44.9101796407186,0.0395063535432388,-0.0688800239237101,0.143645262203613,0.0381578971145228,-0.0738201782338551,0.143047086429423,0.487
"Adm Policy Ment Health",57,234,60.6837606837607,0.0341001855287569,-0.100778122101113,0.173432507459505,0.035386518243661,-0.103820642885253,0.182984912260359,0.635
"Adolesc Med State Art Rev",57,82,58.5365853658537,0.342569786535304,0.113033572610186,0.555577956989247,0.34051724137931,0.108963868985421,0.554767057116734,0.003
"Adv Biomed Res",118,358,34.9162011173184,0.0599053724053724,-0.0876035317406062,0.191842884551218,0.060400641025641,-0.079852320820366,0.205743576285001,0.345
"Adv Clin Exp Med",94,355,49.8591549295775,0.176222666222666,0.0561494261823209,0.305004476643149,0.174015706515707,0.042780804918242,0.300978883352305,0.007
"Adv Drug Deliv Rev",83,168,43.4523809523809,0.0836640211640212,-0.147294876283847,0.298539110943523,0.0833994708994709,-0.139814671680317,0.269924323077075,0.437
"Adv Exp Med Biol",533,1398,38.6981402002861,0.0692303672885951,-0.000859822227712905,0.13482955264438,0.068120041538396,-0.00846411719449073,0.139698999552113,0.04
"Adv Healthc Mater",81,353,37.3937677053824,-0.136917815371763,-0.261131800856307,-0.0179096091322779,-0.134559053884712,-0.251628242481203,-0.0145802528976872,0.045
"Adv Mater Weinheim",202,798,23.5588972431078,0.113844043514702,0.010844123254827,0.217153285008783,0.11607086692416,0.0102924624518822,0.221337800354887,0.013
"Adv Med Educ Pract",50,144,43.0555555555556,-0.0115203373015873,-0.217881088506089,0.190396208672863,-0.0111379794973545,-0.237273374943412,0.212647606792372,0.914
"Adv Nutr",67,175,63.4285714285714,0.162282282282282,-0.0208345587450931,0.341425551278022,0.163718361218361,-0.0100555552977428,0.347944005906347,0.077
"Adv Physiol Educ",56,161,45.9627329192547,0.075944170771757,-0.131369352869353,0.293795644185596,0.0778499969591923,-0.132171494049597,0.283027283103535,0.442
"Adv Ther",59,317,36.2776025236593,0.0240480198813532,-0.168246209454755,0.225020108001113,0.0235544933461601,-0.161105988191287,0.217479673539143,0.823
"Aerosp Med Hum Perform",75,224,32.1428571428571,-0.035657596371882,-0.245287698412698,0.183646955577103,-0.0421438019652306,-0.254278855665848,0.176185998860572,0.743
"Aesthet Surg",116,303,19.1419141914191,0.123268398268398,-0.0144361248870178,0.294629097400143,0.122816308986522,-0.0381047565356468,0.279012040489318,0.062
"Age Ageing",87,414,45.6521739130435,0.136881349119481,-0.0213090721942427,0.278861633026236,0.127618798804299,-0.0310917017515903,0.285577000377503,0.075
"Aging (Albany NY)",88,350,48.2857142857143,-0.0127072580197579,-0.150778071566115,0.112682208247483,-0.014379305590243,-0.147151170051222,0.128549868530661,0.857
"Aging Clin Exp Res",62,312,37.8205128205128,0.124323121709881,-0.0282772414494489,0.271102486922799,0.123855591756289,-0.041395236781938,0.26642676901151,0.062
"Aging Ment Health",66,206,62.621359223301,0.0421066491112574,-0.0952959726673754,0.184923115079365,0.0411531709457977,-0.0986175079518482,0.176079119019756,0.617
"Alcohol Clin Exp Res",143,533,50.844277673546,-0.0036072576413485,-0.10733417798342,0.101220521223212,-0.00771981175390263,-0.114160624831935,0.101246424507007,0.943
"Am Fam Physician",126,173,43.9306358381503,0.123333333333333,-0.0392692076923552,0.292152214624687,0.12,-0.035513226179809,0.287823984819788,0.12
"Am Heart J",96,674,28.486646884273,0.0560286817156012,-0.0684096395863013,0.181169346150912,0.0586107599400942,-0.0632381670095252,0.196252090261734,0.43
"Am J Bioeth",109,218,48.6238532110092,0.204864686114686,0.0413542080026455,0.368932154980232,0.208102745602746,0.0384507593524074,0.37714486701817,0.013
"Am J Bot",104,271,46.1254612546125,0.0253112356053532,-0.136033019733678,0.216105728123957,0.0263577653283535,-0.133184327550465,0.193376025699632,0.761
"Am J Cardiol",237,1464,28.0737704918033,0.0783142292963961,-0.00348576154632221,0.169284223175783,0.0782217175209094,-0.0114414392329669,0.159239368566622,0.041
"Am J Case Rep",84,239,36.8200836820084,-0.144179894179894,-0.292854214680275,-0.00052610648227809,-0.144047619047619,-0.297939881585976,0.0224875961694723,0.132
"Am J Clin Nutr",165,890,50.2247191011236,0.0691390068028496,-0.0123839791551244,0.156084804224179,0.0689148012202881,-0.0134378758903124,0.156868268469761,0.107
"Am J Clin Pathol",94,347,47.5504322766571,0.0132708486482072,-0.134268282226154,0.163065612599206,0.0156800152600889,-0.132874286624697,0.160058674100828,0.852
"Am J Crit Care",64,217,63.5944700460829,0.0781746031746032,-0.0872049703549703,0.24805829228243,0.0723450491307634,-0.0772097623771731,0.236415639830386,0.325
"Am J Dermatopathol",135,416,50.9615384615385,0.0195327333485228,-0.121397573451872,0.159241137684699,0.0226004404951773,-0.115134575236871,0.178300430212036,0.754
"Am J Emerg Med",365,1263,26.7616785431512,0.148821070040311,0.0554952821366918,0.254963079134092,0.148268080793286,0.0523798008729778,0.252218638318957,0.001
"Am J Epidemiol",106,378,50.2645502645503,0.0259672757992087,-0.124197573522586,0.171983430262349,0.0242288026321641,-0.118094050255604,0.174329355207666,0.707
"Am J Gastroenterol",174,667,34.7826086956522,-0.0532569109994483,-0.155399986567142,0.0687423544372259,-0.0520129393823423,-0.166709681256596,0.0762356194979434,0.358
"Am J Health Syst Pharm",142,377,50.9283819628647,0.212877043591329,0.0913026066143336,0.332386592537915,0.212185156113728,0.0931752980663925,0.338546047280896,0.001
"Am J Hematol",135,839,46.7222884386174,-0.032974152808056,-0.138905502011994,0.0751093890067677,-0.0317347972869683,-0.13846642356142,0.0748843744073281,0.575
"Am J Hosp Palliat Care",59,194,64.4329896907217,0.187401960784314,0.0329626942791005,0.348028193804404,0.187587535014006,0.0235512740491961,0.342062332218707,0.023
"Am J Hypertens",79,394,43.4010152284264,0.15207567529936,-0.000637599364573049,0.302786541749874,0.151423350041771,0.00282215882062248,0.297905465120107,0.05
"Am J Infect Control",156,660,57.7272727272727,0.222190352737057,0.126193946906883,0.317539773058066,0.223103663018555,0.120232415650347,0.320521111213719,0
"Am J Kidney Dis",168,594,33.1649831649832,0.0617996556583513,-0.072927395570699,0.201189184769055,0.059848844794497,-0.0654407818977038,0.20372769411553,0.362
"Am J Manag Care",73,242,52.8925619834711,0.07927059712774,-0.0794797372579208,0.237887250906507,0.0786541005291006,-0.0830976676384839,0.227531112384567,0.33
"Am J Med",216,679,32.6951399116348,0.00108651779260893,-0.103595425089588,0.116452070849159,-9.69609928797022e-06,-0.107305766836286,0.123873541784533,0.994
"Am J Med Genet",245,1373,59.4319009468318,0.0379485608543985,-0.0292892087714494,0.100918775996067,0.0381803745133414,-0.0270386346621381,0.104760785650276,0.268
"Am J Med Qual",61,208,46.1538461538462,0.0157639782639782,-0.182124734268708,0.212957642858408,0.0191459316459316,-0.161285239207007,0.206656120094709,0.861
"Am J Med Sci",79,219,36.986301369863,0.256871220710506,0.0163622360826308,0.485593315309078,0.25734481292517,0.0464896076047462,0.475308305314463,0.01
"Am J Nephrol",55,247,47.3684210526316,0.00227425227425226,-0.203483474192646,0.205710375088519,0.00226146476146477,-0.197916450663544,0.191730446342486,0.975
"Am J Obstet Gynecol",281,1053,56.4102564102564,0.116231960037725,0.0357100052332596,0.202053789312376,0.120003559729881,0.0342445361280361,0.198380437690307,0.006
"Am J Occup Ther",74,213,80.7511737089202,0.0515222482435597,-0.107453569028418,0.239912760416667,0.0529213955443464,-0.108778296932298,0.254030714508967,0.535
"Am J Ophthalmol",141,526,35.5513307984791,-0.0287334381084381,-0.151209099315717,0.101573773626071,-0.0274244711744712,-0.143916093941784,0.0954734339151475,0.578
"Am J Orthod Dentofacial Orthop",98,314,33.7579617834395,0.0234398615083546,-0.118894003451837,0.184323268001839,0.0232855721143392,-0.127052860571696,0.163090376103176,0.78
"Am J Orthop",102,281,11.7437722419929,0.149844858156028,-0.0451951754385965,0.42614902268558,0.159170782674772,-0.0379179990923674,0.433641038019341,0.047
"Am J Otolaryngol",61,199,27.1356783919598,0.198426870748299,-0.198198143664245,0.630439034556731,0.203869047619048,-0.21941553652437,0.647165340712556,0.238
"Am J Pathol",74,433,50.8083140877598,-0.0470774358914521,-0.210721335377585,0.115706794701946,-0.0473670247592081,-0.20040502553104,0.112297166268532,0.517
"Am J Perinatol",101,428,55.3738317757009,-0.0183684944963141,-0.135263541183395,0.100774633221124,-0.0186885482938114,-0.139378758636482,0.106906485576211,0.752
"Am J Pharm Educ",105,267,61.0486891385768,0.135748299319728,-0.0164607297464441,0.275933140933141,0.130447845804989,-0.0140595588707416,0.274061027133858,0.085
"Am J Phys Anthropol",109,319,55.4858934169279,0.164407161129879,0.0218318582121342,0.29902602147653,0.162733608761406,0.0232557599185464,0.293573380575902,0.018
"Am J Phys Med Rehabil",73,246,47.1544715447154,0.194884696016771,0.0364277384930581,0.348039710645467,0.187465558550464,0.0126851407481682,0.351338941179381,0.027
"Am J Physiol Cell Physiol",54,154,50.6493506493507,-0.0907242063492063,-0.291026520919326,0.101857150302272,-0.0838591269841269,-0.267382236665773,0.124279513888889,0.427
"Am J Physiol Endocrinol Metab",66,317,46.3722397476341,0.0687441857084714,-0.0739155041537498,0.195486130189255,0.0669760051456479,-0.0859798207744637,0.206951015216223,0.346
"Am J Physiol Gastrointest Liver Physiol",52,237,44.3037974683544,-0.00640022675736973,-0.284131268037518,0.27891437238236,-0.00823129251700688,-0.287695058212777,0.262078972772684,0.961
"Am J Physiol Heart Circ Physiol",130,558,34.4086021505376,0.16533939078131,0.0376441855637401,0.282337653665779,0.164599427415084,0.0378938825692049,0.276827769938404,0.011
"Am J Physiol Lung Cell Mol Physiol",62,343,39.6501457725948,0.0578998134801707,-0.0998422150357492,0.224416889309452,0.0551922820896036,-0.0986114889842597,0.229646674506301,0.485
"Am J Physiol Regul Integr Comp Physiol",129,553,40.6871609403255,0.108523505060232,-0.0159644142427086,0.230644719527313,0.10689369068074,-0.0133610429293262,0.217480869813853,0.078
"Am J Physiol Renal Physiol",89,338,44.6745562130178,0.0671895093256595,-0.0948224520914662,0.221487246429911,0.0657663693461815,-0.086252045547782,0.231414443483105,0.416
"Am J Prev Med",161,583,55.4030874785592,0.196058262296688,0.105644664005063,0.295103180672491,0.196176605673134,0.0888609551658881,0.301192707980265,0
"Am J Primatol",71,233,55.3648068669528,-0.0436976566761256,-0.206363200823567,0.111557162677439,-0.0366142197780954,-0.204285580571096,0.121614077510914,0.632
"Am J Psychiatry",66,205,41.4634146341463,0.176803185920833,-0.0533627484258165,0.407734038212597,0.179905426817192,-0.0373125567535437,0.404867222584586,0.141
"Am J Public Health",243,644,56.6770186335404,0.186903846070965,0.0927035713599935,0.280754752950805,0.187525858836611,0.0913726929477279,0.277059339238608,0
"Am J Respir Cell Mol Biol",55,255,41.1764705882353,0.161962481962482,-0.00873556186056181,0.341350616511551,0.162909151034151,0.00283259749102763,0.342539607383357,0.044
"Am J Respir Crit Care Med",260,929,37.0290635091496,-0.0114017081051982,-0.116666263841972,0.0959529132746951,-0.0104738919543311,-0.12175701501742,0.10260608613552,0.822
"Am J Sports Med",198,823,21.3851761846902,0.0967330447330448,-0.0151164507469654,0.211275739824963,0.100097402597403,-0.0101130129850448,0.215470178112308,0.046
"Am J Surg",138,608,37.9934210526316,0.0428732064170714,-0.0836237705243231,0.170595471103332,0.0430035746586848,-0.0875064407203504,0.159936354228666,0.434
"Am J Surg Pathol",75,361,46.5373961218837,-0.0803577400860009,-0.275550941885231,0.127186157930084,-0.0789793539793539,-0.261158887965468,0.108469488231497,0.329
"Am J Ther",73,200,26.5,0.173039465948823,0.0061191868452898,0.349089328847481,0.174340171416195,0.0086877909833966,0.350120858528597,0.041
"Am J Trop Med Hyg",157,772,45.0777202072539,0.043001482435693,-0.0522461976253496,0.139965529084194,0.0443515210423107,-0.0588832446106691,0.140126437614414,0.391
"Am J Vet Res",66,232,55.1724137931034,-0.00058578987150415,-0.171175996071829,0.166275175974091,-0.000302343159486046,-0.183722252888348,0.157169387969541,0.997
"Am Nat",112,249,30.5220883534137,0.119705422675925,-0.0596519734019734,0.312390994602383,0.126390784814133,-0.0513567663511189,0.31035245668778,0.14
"Am Soc Clin Oncol Educ Book",59,120,40.8333333333333,0.119019607843137,-0.0685210136025352,0.305906234288587,0.11593137254902,-0.0685051096783834,0.305733769314177,0.216
"Am Surg",160,623,29.2134831460674,-0.0355386745630647,-0.140171118878109,0.0747164063122378,-0.0340995176361029,-0.141893795441551,0.0699706067134528,0.509
"Ambio",63,182,29.1208791208791,0.0833333333333334,-0.0800250771604938,0.251395490320957,0.0827380952380953,-0.0709173101673101,0.254631852288704,0.313
"Amino Acids",103,437,43.2494279176201,0.181808609814939,0.0200075514497211,0.339974895884706,0.185382262340332,0.0245657348720052,0.346955231893221,0.009
"An Acad Bras Cienc",103,390,52.0512820512821,0.254097805788982,0.127533374380348,0.3799702594772,0.253447712418301,0.133679851742396,0.365610142104217,0
"An Bras Dermatol",138,508,60.4330708661417,0.148900982615268,0.0388688455008489,0.263072063061901,0.148525321239607,0.0405501297058465,0.254448348881463,0.002
"Anaerobe",55,221,55.6561085972851,0.0473009313918405,-0.0949439383883415,0.20073547979798,0.0435671651580743,-0.102911047286047,0.202418414172446,0.622
"Anaesthesiol Intensive Ther",60,212,38.6792452830189,0.0231159996466119,-0.178184572440087,0.239483035714286,0.0287760991842625,-0.184855184498042,0.240590747121359,0.799
"Anal Bioanal Chem",345,1298,43.6825885978428,0.055808276850924,-0.013840746576119,0.127356081744515,0.0565481801512883,-0.0144815860771871,0.132880115607594,0.125
"Anal Biochem",100,329,42.2492401215805,0.00148683946152295,-0.149430581589875,0.155736646780097,0.00789129997990751,-0.144436383334133,0.156688597092078,0.985
"Anal Chem",474,1681,31.8857822724569,0.109638412283629,0.040852760436297,0.188591832335408,0.112608616918632,0.0377711151831959,0.185376973485577,0
"Anal Chim Acta",217,751,37.6830892143808,0.0457406083000577,-0.0696452091766597,0.155842633670141,0.0431729642211495,-0.0698046579069777,0.166283658188963,0.379
"Analyst",175,590,35.7627118644068,0.0178780551981991,-0.104619699988716,0.142551821176201,0.0185679894312987,-0.102541363852402,0.150004118798394,0.795
"Anat Rec (Hoboken)",70,218,44.954128440367,0.14283633033633,-0.0373589852607709,0.314511070526696,0.144080919080919,-0.0399116496678417,0.310358109152752,0.088
"Anatol J Cardiol",143,531,19.774011299435,0.114667123000456,-0.0193669903043079,0.259190152970296,0.120948033448033,-0.00963695753687225,0.27144796618798,0.04
"Anesth Analg",227,789,30.1647655259823,0.138235864657755,0.0389714104197418,0.247680737773733,0.138859476910855,0.0430400854477678,0.24639844271961,0.01
"Anesthesiology",175,562,31.1387900355872,0.177331531458182,0.0180250950145317,0.326266866108496,0.178684940787282,0.0282401915865928,0.341713131296653,0.003
"Angew Chem Int Ed Engl",864,3192,26.5977443609023,0.0571466492064707,-0.00691322490988721,0.120182032443872,0.0591388459424256,-0.00648551996778731,0.124533216953634,0.089
"Angiology",59,272,15.8088235294118,0.108446877196877,-0.0573212636420184,0.276822339610775,0.11126258001258,-0.0401831134473991,0.270161020558554,0.144
"Angle Orthod",78,256,33.984375,0.0717487684729063,-0.112376697319244,0.253277324432082,0.0667959770114942,-0.105169221312923,0.25401515637346,0.387
"Anim Cogn",74,168,58.3333333333333,-0.0054907677356657,-0.20599382834895,0.198265718225825,-0.00461127308066078,-0.189850664075154,0.193682733557535,0.938
"Animals (Basel)",173,505,56.4356435643564,0.142558841197029,0.0332875252999284,0.25255932294137,0.142261335918159,0.0369060713020356,0.251860150577967,0.016
"Ann Agric Environ Med",103,414,50,0.0808203200308463,-0.0254953133251188,0.196600116640138,0.0827846057451321,-0.020940924311695,0.184651500842681,0.172
"Ann Allergy Asthma Immunol",127,439,53.7585421412301,0.0994076374511157,-0.0279708420724612,0.228637694095482,0.0971565106629519,-0.0367396237180362,0.227220608875799,0.082
"Ann Am Thorac Soc",229,876,39.1552511415525,0.0221647399968835,-0.0712995897410786,0.127887908394917,0.0209800219686646,-0.0737651727460216,0.123436360787566,0.632
"Ann Behav Med",55,213,53.5211267605634,0.110498551272361,-0.064514597505669,0.275912831448033,0.106485418241371,-0.0582569513020262,0.261033073404482,0.202
"Ann Biomed Eng",106,415,28.1927710843373,-0.000397705275754001,-0.132244709569941,0.136869341803604,0.00183416261922364,-0.145126452552831,0.148994167265043,0.995
"Ann Bot",88,320,43.4375,0.134547644815502,-0.00461124697945581,0.279653897645368,0.136999136775922,-0.0134498671289887,0.283513900640245,0.06
"Ann Card Anaesth",57,201,30.3482587064677,0.124886224886225,-0.136343049719888,0.382290612149606,0.126665695415696,-0.144799714174714,0.385854398731506,0.225
"Ann Cardiothorac Surg",60,183,22.9508196721311,0.236133572926026,0.018413467937839,0.488760386989554,0.247851153039832,0.0157478831441095,0.492119673827221,0.055
"Ann Emerg Med",202,528,32.7651515151515,0.0979421349113597,-0.0143562708855471,0.201808204551815,0.0982756053120292,-0.0132557641033034,0.216677622130729,0.093
"Ann Epidemiol",54,203,51.7241379310345,0.229153584510727,0.0566486891682807,0.411862334155503,0.231360108145822,0.050206200831827,0.397608178154397,0.009
"Ann Hematol",89,464,43.75,0.164935422870205,0.000716118323905427,0.317936018077147,0.169828655643873,0.00773385097619979,0.32621840812347,0.02
"Ann Hepatol",54,217,35.9447004608295,0.213638940424655,-0.0373519503461938,0.46371676035279,0.210211811997526,-0.0313759164695264,0.475745047198172,0.038
"Ann Intern Med",186,482,46.8879668049792,0.0426561209282522,-0.0838767385887922,0.174429004816196,0.0411507877368535,-0.0825289727965601,0.169606956101306,0.492
"Ann Ist Super Sanita",62,294,61.5646258503401,0.17612264278931,0.0292198992590297,0.313214285714286,0.17413427621761,0.028501211124909,0.309372757373492,0.01
"Ann Ital Chir",78,401,25.6857855361596,0.0440705758887577,-0.0867169648905745,0.195354034118238,0.0438656040928768,-0.0800315227916749,0.191372449510446,0.549
"Ann Med Surg (Lond)",66,222,20.2702702702703,0.0248468393205236,-0.146974257884972,0.236868576451048,0.0285853522695628,-0.153008359528766,0.234291468614064,0.802
"Ann N Y Acad Sci",133,338,39.9408284023669,0.0628775100401606,-0.0795915481819753,0.196003908916689,0.0588082329317269,-0.0879619522656178,0.188902523400388,0.359
"Ann Neurol",81,545,40,0.0732885594214074,-0.068363855889505,0.218550517471408,0.0678708093559882,-0.0671339472260898,0.204406989116127,0.31
